Health Facility,Week,Year,Cases,Station,Precipitation,MIN,MAX,Deaths
Nyamaridza Clinic,35,2015,0,Nyamaridza Clinic,0,15.24857143,31.17857143,0
Nyamaridza Clinic,36,2015,0,Nyamaridza Clinic,0.06,16.46714286,31.62285714,0
Nyamaridza Clinic,37,2015,0,Nyamaridza Clinic,0,17.11428571,32.66428571,0
Nyamaridza Clinic,38,2015,0,Nyamaridza Clinic,0,15.19857143,31.79285714,0
Nyamaridza Clinic,39,2015,0,Nyamaridza Clinic,0,16.88714286,33.12428571,0
Nyamaridza Clinic,40,2015,0,Nyamaridza Clinic,3.43,20.74714286,34.92571429,0
Nyamaridza Clinic,41,2015,0,Nyamaridza Clinic,0,19.51857143,35.38142857,0
Nyamaridza Clinic,42,2015,0,Nyamaridza Clinic,0.95,21.54571429,36.24571429,0
Nyamaridza Clinic,43,2015,0,Nyamaridza Clinic,0,18.78142857,34.30428571,0
Nyamaridza Clinic,44,2015,0,Nyamaridza Clinic,0,20.12714286,35.62428571,0
Nyamaridza Clinic,45,2015,0,Nyamaridza Clinic,8.25,17.15571429,32.42714286,0
Nyamaridza Clinic,46,2015,0,Nyamaridza Clinic,0.04,21.51714286,38.67142857,0
Nyamaridza Clinic,47,2015,0,Nyamaridza Clinic,19.85,22.67714286,34.42857143,0
Nyamaridza Clinic,48,2015,0,Nyamaridza Clinic,6.66,19.99285714,34.35428571,0
Nyamaridza Clinic,49,2015,0,Nyamaridza Clinic,2.74,22.12857143,36.31285714,0
Nyamaridza Clinic,50,2015,0,Nyamaridza Clinic,17.56,23.48857143,38.27,0
Nyamaridza Clinic,51,2015,0,Nyamaridza Clinic,75.61,21.33571429,28.89,0
Nyamaridza Clinic,52,2015,0,Nyamaridza Clinic,22.15,20.50857143,31.63142857,0
Range clinic,1,2015,0,Range clinic,199.77,19.88857143,25.34571429,0
Range clinic,2,2015,0,Range clinic,13.67,18.84285714,27.03285714,0
Range clinic,3,2015,0,Range clinic,68.41,20.23428571,28.13714286,0
Range clinic,4,2015,0,Range clinic,26.81,17.16285714,27.63428571,0
Range clinic,5,2015,0,Range clinic,43.65,19.11285714,27.72142857,0
Range clinic,6,2015,0,Range clinic,48.65,20.69,27.83571429,0
Range clinic,7,2015,0,Range clinic,22.39,19.02285714,27.72571429,0
Range clinic,8,2015,0,Range clinic,12.24,18.45285714,28.47,0
Range clinic,9,2015,0,Range clinic,53.4,18.92714286,27.83857143,0
Range clinic,10,2015,0,Range clinic,41.12,15.96142857,27.14857143,0
Range clinic,11,2015,0,Range clinic,21.64,16.89,28.20142857,0
Range clinic,12,2015,0,Range clinic,0.18,17.54857143,30.10428571,0
Range clinic,13,2015,0,Range clinic,2.15,18.76857143,30.69857143,0
Range clinic,14,2015,0,Range clinic,3.65,18.14857143,29.12142857,0
Range clinic,15,2015,0,Range clinic,4.6,17.73285714,28.98,0
Range clinic,16,2015,0,Range clinic,12.63,18.16714286,28.01285714,0
Range clinic,17,2015,0,Range clinic,1.68,16.52571429,29.06142857,0
Range clinic,18,2015,0,Range clinic,0,16.33285714,30.58,0
Range clinic,19,2015,0,Range clinic,0,15.88571429,29.67,0
Range clinic,20,2015,0,Range clinic,0,15.24857143,29.8,0
Range clinic,21,2015,0,Range clinic,0,13.15142857,27.40857143,0
Range clinic,22,2015,0,Range clinic,0,13.61428571,28.22428571,0
Range clinic,23,2015,0,Range clinic,0,14.19714286,27.57285714,0
Range clinic,24,2015,0,Range clinic,0,11.52285714,25.56857143,0
Range clinic,25,2015,0,Range clinic,0,11.06428571,25.71571429,0
Range clinic,26,2015,0,Range clinic,0,12.54142857,25.96571429,0
Range clinic,27,2015,0,Range clinic,0,11.17142857,24.61714286,0
Range clinic,28,2015,0,Range clinic,0,10.84857143,25.73285714,0
Range clinic,29,2015,0,Range clinic,0,12.01857143,27.78857143,0
Range clinic,30,2015,0,Range clinic,0,14.08142857,27.85,0
Range clinic,31,2015,0,Range clinic,0,13.26857143,27.89428571,0
Range clinic,32,2015,0,Range clinic,0,10.64,26.52857143,0
Range clinic,33,2015,0,Range clinic,0,13.19285714,29.13428571,0
Range clinic,34,2015,0,Range clinic,0,14.87428571,30.96571429,0
Range clinic,35,2015,0,Range clinic,0,15.24857143,31.17857143,0
Range clinic,36,2015,0,Range clinic,0.06,16.46714286,31.62285714,0
Range clinic,37,2015,0,Range clinic,0,17.11428571,32.66428571,0
Range clinic,38,2015,0,Range clinic,0,15.19857143,31.79285714,0
Range clinic,39,2015,0,Range clinic,0,16.88714286,33.12428571,0
Range clinic,40,2015,0,Range clinic,3.43,20.74714286,34.92571429,0
Range clinic,41,2015,0,Range clinic,0,19.51857143,35.38142857,0
Range clinic,42,2015,0,Range clinic,0.95,21.54571429,36.24571429,0
Range clinic,43,2015,0,Range clinic,0,18.78142857,34.30428571,0
Range clinic,44,2015,0,Range clinic,0,20.12714286,35.62428571,0
Range clinic,45,2015,0,Range clinic,8.25,17.15571429,32.42714286,0
Range clinic,46,2015,0,Range clinic,0.04,21.51714286,38.67142857,0
Range clinic,47,2015,0,Range clinic,19.85,22.67714286,34.42857143,0
Range clinic,48,2015,0,Range clinic,6.66,19.99285714,34.35428571,0
Range clinic,49,2015,0,Range clinic,2.74,22.12857143,36.31285714,0
Range clinic,50,2015,0,Range clinic,17.56,23.48857143,38.27,0
Range clinic,51,2015,0,Range clinic,75.61,21.33571429,28.89,0
Range clinic,52,2015,0,Range clinic,22.15,20.50857143,31.63142857,0
Range clinic,53,2015,0,Range clinic,2.2,20.29285714,34.57142857,0
St. Albert's Hospital,1,2015,6,St. Albert's Hospital,199.77,19.88857143,25.34571429,0
St. Albert's Hospital,2,2015,2,St. Albert's Hospital,13.67,18.84285714,27.03285714,0
St. Albert's Hospital,3,2015,1,St. Albert's Hospital,68.41,20.23428571,28.13714286,0
St. Albert's Hospital,4,2015,4,St. Albert's Hospital,26.81,17.16285714,27.63428571,0
St. Albert's Hospital,5,2015,3,St. Albert's Hospital,43.65,19.11285714,27.72142857,0
St. Albert's Hospital,6,2015,1,St. Albert's Hospital,48.65,20.69,27.83571429,0
St. Albert's Hospital,7,2015,0,St. Albert's Hospital,22.39,19.02285714,27.72571429,0
St. Albert's Hospital,8,2015,2,St. Albert's Hospital,12.24,18.45285714,28.47,0
St. Albert's Hospital,9,2015,7,St. Albert's Hospital,53.4,18.92714286,27.83857143,0
St. Albert's Hospital,10,2015,0,St. Albert's Hospital,41.12,15.96142857,27.14857143,0
St. Albert's Hospital,11,2015,2,St. Albert's Hospital,21.64,16.89,28.20142857,0
St. Albert's Hospital,12,2015,0,St. Albert's Hospital,0.18,17.54857143,30.10428571,0
St. Albert's Hospital,13,2015,1,St. Albert's Hospital,2.15,18.76857143,30.69857143,0
St. Albert's Hospital,14,2015,1,St. Albert's Hospital,3.65,18.14857143,29.12142857,0
St. Albert's Hospital,15,2015,6,St. Albert's Hospital,4.6,17.73285714,28.98,0
St. Albert's Hospital,16,2015,4,St. Albert's Hospital,12.63,18.16714286,28.01285714,0
St. Albert's Hospital,17,2015,30,St. Albert's Hospital,1.68,16.52571429,29.06142857,0
St. Albert's Hospital,18,2015,29,St. Albert's Hospital,0,16.33285714,30.58,0
St. Albert's Hospital,19,2015,18,St. Albert's Hospital,0,15.88571429,29.67,0
St. Albert's Hospital,20,2015,20,St. Albert's Hospital,0,15.24857143,29.8,1
St. Albert's Hospital,21,2015,11,St. Albert's Hospital,0,13.15142857,27.40857143,0
St. Albert's Hospital,22,2015,12,St. Albert's Hospital,0,13.61428571,28.22428571,0
St. Albert's Hospital,23,2015,7,St. Albert's Hospital,0,14.19714286,27.57285714,0
St. Albert's Hospital,24,2015,11,St. Albert's Hospital,0,11.52285714,25.56857143,0
St. Albert's Hospital,25,2015,2,St. Albert's Hospital,0,11.06428571,25.71571429,0
St. Albert's Hospital,26,2015,2,St. Albert's Hospital,0,12.54142857,25.96571429,0
St. Albert's Hospital,27,2015,3,St. Albert's Hospital,0,11.17142857,24.61714286,0
St. Albert's Hospital,28,2015,3,St. Albert's Hospital,0,10.84857143,25.73285714,0
St. Albert's Hospital,29,2015,5,St. Albert's Hospital,0,12.01857143,27.78857143,0
St. Albert's Hospital,30,2015,3,St. Albert's Hospital,0,14.08142857,27.85,0
St. Albert's Hospital,31,2015,2,St. Albert's Hospital,0,13.26857143,27.89428571,0
St. Albert's Hospital,32,2015,0,St. Albert's Hospital,0,10.64,26.52857143,0
St. Albert's Hospital,33,2015,0,St. Albert's Hospital,0,13.19285714,29.13428571,0
St. Albert's Hospital,34,2015,1,St. Albert's Hospital,0,14.87428571,30.96571429,0
St. Albert's Hospital,35,2015,1,St. Albert's Hospital,0,15.24857143,31.17857143,0
St. Albert's Hospital,36,2015,1,St. Albert's Hospital,0.06,16.46714286,31.62285714,0
St. Albert's Hospital,37,2015,2,St. Albert's Hospital,0,17.11428571,32.66428571,0
St. Albert's Hospital,38,2015,8,St. Albert's Hospital,0,15.19857143,31.79285714,0
St. Albert's Hospital,39,2015,4,St. Albert's Hospital,0,16.88714286,33.12428571,0
St. Albert's Hospital,40,2015,4,St. Albert's Hospital,3.43,20.74714286,34.92571429,0
St. Albert's Hospital,41,2015,3,St. Albert's Hospital,0,19.51857143,35.38142857,0
St. Albert's Hospital,42,2015,1,St. Albert's Hospital,0.95,21.54571429,36.24571429,0
St. Albert's Hospital,43,2015,2,St. Albert's Hospital,0,18.78142857,34.30428571,0
St. Albert's Hospital,44,2015,0,St. Albert's Hospital,0,20.12714286,35.62428571,0
St. Albert's Hospital,45,2015,3,St. Albert's Hospital,8.25,17.15571429,32.42714286,0
St. Albert's Hospital,46,2015,3,St. Albert's Hospital,0.04,21.51714286,38.67142857,0
St. Albert's Hospital,47,2015,2,St. Albert's Hospital,19.85,22.67714286,34.42857143,0
St. Albert's Hospital,48,2015,1,St. Albert's Hospital,6.66,19.99285714,34.35428571,0
St. Albert's Hospital,49,2015,4,St. Albert's Hospital,2.74,22.12857143,36.31285714,0
St. Albert's Hospital,50,2015,3,St. Albert's Hospital,17.56,23.48857143,38.27,0
St. Albert's Hospital,51,2015,2,St. Albert's Hospital,75.61,21.33571429,28.89,0
St. Albert's Hospital,52,2015,0,St. Albert's Hospital,22.15,20.50857143,31.63142857,0
St. Albert's Hospital,53,2015,6,St. Albert's Hospital,2.2,20.29285714,34.57142857,0
machaya clinic,1,2015,0,machaya clinic,199.77,19.88857143,25.34571429,0
machaya clinic,2,2015,0,machaya clinic,13.67,18.84285714,27.03285714,0
machaya clinic,3,2015,1,machaya clinic,68.41,20.23428571,28.13714286,0
machaya clinic,4,2015,3,machaya clinic,26.81,17.16285714,27.63428571,0
machaya clinic,5,2015,2,machaya clinic,43.65,19.11285714,27.72142857,0
machaya clinic,6,2015,2,machaya clinic,48.65,20.69,27.83571429,0
machaya clinic,7,2015,7,machaya clinic,22.39,19.02285714,27.72571429,0
machaya clinic,8,2015,0,machaya clinic,12.24,18.45285714,28.47,0
machaya clinic,9,2015,5,machaya clinic,53.4,18.92714286,27.83857143,0
machaya clinic,10,2015,8,machaya clinic,41.12,15.96142857,27.14857143,0
machaya clinic,11,2015,3,machaya clinic,21.64,16.89,28.20142857,0
machaya clinic,12,2015,1,machaya clinic,0.18,17.54857143,30.10428571,0
machaya clinic,13,2015,32,machaya clinic,2.15,18.76857143,30.69857143,0
machaya clinic,14,2015,31,machaya clinic,3.65,18.14857143,29.12142857,0
machaya clinic,15,2015,75,machaya clinic,4.6,17.73285714,28.98,0
machaya clinic,16,2015,80,machaya clinic,12.63,18.16714286,28.01285714,0
machaya clinic,17,2015,139,machaya clinic,1.68,16.52571429,29.06142857,0
machaya clinic,18,2015,68,machaya clinic,0,16.33285714,30.58,0
machaya clinic,19,2015,61,machaya clinic,0,15.88571429,29.67,0
machaya clinic,20,2015,25,machaya clinic,0,15.24857143,29.8,0
machaya clinic,21,2015,42,machaya clinic,0,13.15142857,27.40857143,0
machaya clinic,22,2015,12,machaya clinic,0,13.61428571,28.22428571,0
machaya clinic,23,2015,27,machaya clinic,0,14.19714286,27.57285714,0
machaya clinic,24,2015,31,machaya clinic,0,11.52285714,25.56857143,0
machaya clinic,25,2015,16,machaya clinic,0,11.06428571,25.71571429,0
machaya clinic,26,2015,9,machaya clinic,0,12.54142857,25.96571429,0
machaya clinic,27,2015,9,machaya clinic,0,11.17142857,24.61714286,0
machaya clinic,28,2015,9,machaya clinic,0,10.84857143,25.73285714,0
machaya clinic,29,2015,7,machaya clinic,0,12.01857143,27.78857143,0
machaya clinic,30,2015,10,machaya clinic,0,14.08142857,27.85,0
machaya clinic,31,2015,2,machaya clinic,0,13.26857143,27.89428571,0
machaya clinic,32,2015,5,machaya clinic,0,10.64,26.52857143,0
machaya clinic,33,2015,2,machaya clinic,0,13.19285714,29.13428571,0
machaya clinic,34,2015,1,machaya clinic,0,14.87428571,30.96571429,0
machaya clinic,35,2015,2,machaya clinic,0,15.24857143,31.17857143,0
machaya clinic,36,2015,2,machaya clinic,0.06,16.46714286,31.62285714,0
machaya clinic,37,2015,10,machaya clinic,0,17.11428571,32.66428571,0
machaya clinic,38,2015,6,machaya clinic,0,15.19857143,31.79285714,0
machaya clinic,39,2015,5,machaya clinic,0,16.88714286,33.12428571,0
machaya clinic,40,2015,11,machaya clinic,3.43,20.74714286,34.92571429,0
machaya clinic,41,2015,2,machaya clinic,0,19.51857143,35.38142857,0
machaya clinic,42,2015,2,machaya clinic,0.95,21.54571429,36.24571429,0
machaya clinic,43,2015,0,machaya clinic,0,18.78142857,34.30428571,0
machaya clinic,44,2015,0,machaya clinic,0,20.12714286,35.62428571,0
machaya clinic,45,2015,1,machaya clinic,8.25,17.15571429,32.42714286,0
machaya clinic,46,2015,0,machaya clinic,0.04,21.51714286,38.67142857,0
machaya clinic,47,2015,0,machaya clinic,19.85,22.67714286,34.42857143,0
machaya clinic,48,2015,0,machaya clinic,6.66,19.99285714,34.35428571,0
machaya clinic,49,2015,0,machaya clinic,2.74,22.12857143,36.31285714,0
machaya clinic,50,2015,0,machaya clinic,17.56,23.48857143,38.27,0
machaya clinic,51,2015,0,machaya clinic,75.61,21.33571429,28.89,0
machaya clinic,52,2015,0,machaya clinic,22.15,20.50857143,31.63142857,0
ALWAYS FTC,1,2016,1,ALWAYS FTC,1.55,21.44571429,36.18714286,0
ALWAYS FTC,2,2016,5,ALWAYS FTC,32.68,21.37,31.67428571,0
ALWAYS FTC,3,2016,10,ALWAYS FTC,4.52,19.81,32.82,0
ALWAYS FTC,4,2016,5,ALWAYS FTC,53.66,20.80857143,29.38285714,0
ALWAYS FTC,5,2016,4,ALWAYS FTC,36.88,20.03142857,31.43142857,0
ALWAYS FTC,6,2016,6,ALWAYS FTC,8.8,20.75,32.80428571,0
ALWAYS FTC,7,2016,8,ALWAYS FTC,1.06,22.23428571,35.85857143,0
ALWAYS FTC,8,2016,3,ALWAYS FTC,46.14,22.51714286,31.53428571,0
ALWAYS FTC,9,2016,3,ALWAYS FTC,32.56,20.43857143,30.29285714,0
ALWAYS FTC,10,2016,14,ALWAYS FTC,13.62,21.45,31.2,0
ALWAYS FTC,11,2016,8,ALWAYS FTC,49.52,21.62571429,30.33428571,0
ALWAYS FTC,12,2016,5,ALWAYS FTC,30.06,19.04571429,29.18,0
ALWAYS FTC,13,2016,18,ALWAYS FTC,14.05,20.28142857,32.89714286,0
ALWAYS FTC,14,2016,6,ALWAYS FTC,20.52,17.23142857,28.42285714,0
ALWAYS FTC,15,2016,14,ALWAYS FTC,2.1,16.95857143,30.57714286,0
ALWAYS FTC,16,2016,13,ALWAYS FTC,0,16.64857143,32.95571429,0
ALWAYS FTC,17,2016,22,ALWAYS FTC,0.09,16.53857143,30.70285714,0
ALWAYS FTC,18,2016,23,ALWAYS FTC,0,14.44571429,29.18285714,0
ALWAYS FTC,19,2016,48,ALWAYS FTC,0.01,13.25428571,28.19857143,0
ALWAYS FTC,20,2016,39,ALWAYS FTC,0.13,13.09571429,27.15142857,0
ALWAYS FTC,21,2016,25,ALWAYS FTC,0.1,12.44285714,25.79857143,0
ALWAYS FTC,22,2016,33,ALWAYS FTC,0,13.11285714,26.91285714,0
ALWAYS FTC,23,2016,12,ALWAYS FTC,0.01,12.08714286,25.84,0
ALWAYS FTC,24,2016,9,ALWAYS FTC,0.01,11.45285714,26.45428571,0
ALWAYS FTC,25,2016,5,ALWAYS FTC,0,11.1,25.55714286,0
ALWAYS FTC,26,2016,2,ALWAYS FTC,0,12.31,27.43571429,0
ALWAYS FTC,27,2016,0,ALWAYS FTC,0.04,10.86857143,25.06142857,0
ALWAYS FTC,28,2016,2,ALWAYS FTC,1.48,10.58857143,24.02714286,0
ALWAYS FTC,29,2016,4,ALWAYS FTC,1.4,11.67571429,26.55285714,0
ALWAYS FTC,30,2016,1,ALWAYS FTC,0,15.75285714,30.57571429,0
ALWAYS FTC,31,2016,2,ALWAYS FTC,0,12.46428571,28.64,0
ALWAYS FTC,32,2016,0,ALWAYS FTC,0,13.20285714,28.13,0
ALWAYS FTC,33,2016,11,ALWAYS FTC,0,14.87857143,29.49571429,0
ALWAYS FTC,34,2016,2,ALWAYS FTC,0,13.90142857,29.68285714,0
ALWAYS FTC,35,2016,8,ALWAYS FTC,0,14.54,28.96714286,0
ALWAYS FTC,36,2016,10,ALWAYS FTC,0,16.98571429,32.82714286,0
ALWAYS FTC,37,2016,13,ALWAYS FTC,0,17.48714286,33.37142857,0
ALWAYS FTC,38,2016,3,ALWAYS FTC,0,17.59,33.47714286,0
ALWAYS FTC,39,2016,3,ALWAYS FTC,0,19.01428571,34.64857143,0
ALWAYS FTC,40,2016,5,ALWAYS FTC,0.16,17.76285714,33.77,0
ALWAYS FTC,41,2016,4,ALWAYS FTC,0,19.91714286,35.58285714,0
ALWAYS FTC,42,2016,3,ALWAYS FTC,2.03,20.69571429,36.28857143,0
ALWAYS FTC,43,2016,3,ALWAYS FTC,0.35,22.43142857,37.39142857,0
ALWAYS FTC,44,2016,2,ALWAYS FTC,0.11,22.30857143,37.56857143,0
ALWAYS FTC,45,2016,0,ALWAYS FTC,10.2,22.46142857,36.55142857,0
ALWAYS FTC,46,2016,0,ALWAYS FTC,9.83,21.33,33.21,0
ALWAYS FTC,47,2016,1,ALWAYS FTC,14.15,20.66428571,33.97714286,0
ALWAYS FTC,48,2016,0,ALWAYS FTC,6.52,20.37857143,34.37,0
ALWAYS FTC,49,2016,0,ALWAYS FTC,28.58,20.82857143,30.41571429,0
ALWAYS FTC,50,2016,5,ALWAYS FTC,63.38,20.73142857,29.19428571,0
ALWAYS FTC,51,2016,0,ALWAYS FTC,64.1,21.24857143,29.26428571,0
ALWAYS FTC,52,2016,5,ALWAYS FTC,15.27,21.03571429,29.77857143,0
CHIDIKAMWEDZI FTC,1,2016,2,CHIDIKAMWEDZI FTC,2.51,18.67714286,34.47714286,0
CHIDIKAMWEDZI FTC,2,2016,0,CHIDIKAMWEDZI FTC,51.66,19.02,28.79,0
CHIDIKAMWEDZI FTC,3,2016,2,CHIDIKAMWEDZI FTC,7.1,17.03857143,29.79428571,0
CHIDIKAMWEDZI FTC,4,2016,2,CHIDIKAMWEDZI FTC,73.39,18.8,26.90285714,0
CHIDIKAMWEDZI FTC,5,2016,1,CHIDIKAMWEDZI FTC,24.43,17.83142857,29.02714286,0
CHIDIKAMWEDZI FTC,6,2016,1,CHIDIKAMWEDZI FTC,7.05,18.25142857,30.70285714,0
CHIDIKAMWEDZI FTC,7,2016,1,CHIDIKAMWEDZI FTC,0.75,19.72857143,34.18,0
CHIDIKAMWEDZI FTC,8,2016,1,CHIDIKAMWEDZI FTC,49.42,20.57142857,29.88,0
CHIDIKAMWEDZI FTC,9,2016,0,CHIDIKAMWEDZI FTC,56.32,18.43714286,27.13428571,0
CHIDIKAMWEDZI FTC,10,2016,3,CHIDIKAMWEDZI FTC,16.27,18.73142857,27.96714286,0
CHIDIKAMWEDZI FTC,11,2016,2,CHIDIKAMWEDZI FTC,81.73,19.42,27.60714286,0
CHIDIKAMWEDZI FTC,12,2016,2,CHIDIKAMWEDZI FTC,30.8,16.90571429,26.45142857,0
CHIDIKAMWEDZI FTC,13,2016,3,CHIDIKAMWEDZI FTC,16.81,17.54285714,29.41714286,0
CHIDIKAMWEDZI FTC,14,2016,1,CHIDIKAMWEDZI FTC,32.69,14.84857143,25.10714286,0
CHIDIKAMWEDZI FTC,15,2016,0,CHIDIKAMWEDZI FTC,2.84,14.56714286,27.08285714,0
CHIDIKAMWEDZI FTC,16,2016,0,CHIDIKAMWEDZI FTC,0,13.74428571,29.97857143,0
CHIDIKAMWEDZI FTC,17,2016,1,CHIDIKAMWEDZI FTC,0.14,13.74857143,28.00428571,0
CHIDIKAMWEDZI FTC,18,2016,0,CHIDIKAMWEDZI FTC,0,11.46857143,27.14142857,0
CHIDIKAMWEDZI FTC,19,2016,0,CHIDIKAMWEDZI FTC,0.07,10.29428571,25.95714286,0
CHIDIKAMWEDZI FTC,20,2016,4,CHIDIKAMWEDZI FTC,0.19,10.13857143,24.89428571,0
CHIDIKAMWEDZI FTC,21,2016,6,CHIDIKAMWEDZI FTC,0.35,9.415714286,23.19,0
CHIDIKAMWEDZI FTC,22,2016,3,CHIDIKAMWEDZI FTC,0,9.751428571,24.53714286,0
CHIDIKAMWEDZI FTC,23,2016,1,CHIDIKAMWEDZI FTC,0.01,9.108571429,23.48,0
CHIDIKAMWEDZI FTC,24,2016,0,CHIDIKAMWEDZI FTC,0.02,8.554285714,24.15714286,0
CHIDIKAMWEDZI FTC,25,2016,1,CHIDIKAMWEDZI FTC,0.01,7.598571429,23.06714286,0
CHIDIKAMWEDZI FTC,26,2016,1,CHIDIKAMWEDZI FTC,0,9.024285714,25.10714286,0
CHIDIKAMWEDZI FTC,27,2016,0,CHIDIKAMWEDZI FTC,0.04,7.827142857,22.78857143,0
CHIDIKAMWEDZI FTC,28,2016,1,CHIDIKAMWEDZI FTC,2.92,7.612857143,21.40285714,0
CHIDIKAMWEDZI FTC,29,2016,0,CHIDIKAMWEDZI FTC,3.43,8.89,23.85714286,0
CHIDIKAMWEDZI FTC,30,2016,1,CHIDIKAMWEDZI FTC,0.04,12.21,27.87285714,0
CHIDIKAMWEDZI FTC,31,2016,2,CHIDIKAMWEDZI FTC,0,9.031428571,26.45142857,0
CHIDIKAMWEDZI FTC,32,2016,0,CHIDIKAMWEDZI FTC,0,9.328571429,25.77857143,0
CHIDIKAMWEDZI FTC,33,2016,2,CHIDIKAMWEDZI FTC,0,11.43,27.04285714,0
CHIDIKAMWEDZI FTC,34,2016,1,CHIDIKAMWEDZI FTC,0,10.79571429,27.50285714,0
CHIDIKAMWEDZI FTC,35,2016,4,CHIDIKAMWEDZI FTC,0,11.02714286,26.55142857,0
CHIDIKAMWEDZI FTC,36,2016,5,CHIDIKAMWEDZI FTC,0,13.31428571,30.37,0
CHIDIKAMWEDZI FTC,37,2016,2,CHIDIKAMWEDZI FTC,0,13.97285714,31.2,0
CHIDIKAMWEDZI FTC,38,2016,1,CHIDIKAMWEDZI FTC,0,14.35,31.12714286,0
CHIDIKAMWEDZI FTC,39,2016,0,CHIDIKAMWEDZI FTC,0.04,15.72571429,32.18,0
CHIDIKAMWEDZI FTC,40,2016,2,CHIDIKAMWEDZI FTC,0.33,14.80428571,31.61428571,0
CHIDIKAMWEDZI FTC,41,2016,2,CHIDIKAMWEDZI FTC,0.05,16.93,33.23,0
CHIDIKAMWEDZI FTC,42,2016,3,CHIDIKAMWEDZI FTC,1.91,17.66,33.78571429,0
CHIDIKAMWEDZI FTC,43,2016,0,CHIDIKAMWEDZI FTC,0.37,18.95714286,34.70714286,0
CHIDIKAMWEDZI FTC,44,2016,0,CHIDIKAMWEDZI FTC,0.33,19.20571429,34.79285714,0
CHIDIKAMWEDZI FTC,45,2016,0,CHIDIKAMWEDZI FTC,16.61,19.13714286,32.78142857,0
CHIDIKAMWEDZI FTC,46,2016,0,CHIDIKAMWEDZI FTC,11.62,18.15,30.08428571,0
CHIDIKAMWEDZI FTC,47,2016,0,CHIDIKAMWEDZI FTC,20.31,17.50714286,31.42285714,0
CHIDIKAMWEDZI FTC,48,2016,3,CHIDIKAMWEDZI FTC,6.4,17.45428571,31.55142857,0
CHIDIKAMWEDZI FTC,49,2016,0,CHIDIKAMWEDZI FTC,29.84,18.28285714,28.27857143,0
CHIDIKAMWEDZI FTC,50,2016,1,CHIDIKAMWEDZI FTC,87.71,18.32714286,26.22428571,0
CHIDIKAMWEDZI FTC,51,2016,2,CHIDIKAMWEDZI FTC,89.08,19.14,26.85,0
CHIDIKAMWEDZI FTC,52,2016,0,CHIDIKAMWEDZI FTC,19.68,18.62714286,26.59142857,0
CHINYANI FTC,1,2016,3,CHINYANI FTC,1.55,21.44571429,36.18714286,0
CHINYANI FTC,2,2016,7,CHINYANI FTC,32.68,21.37,31.67428571,0
CHINYANI FTC,3,2016,5,CHINYANI FTC,4.52,19.81,32.82,0
CHINYANI FTC,4,2016,5,CHINYANI FTC,53.66,20.80857143,29.38285714,0
CHINYANI FTC,5,2016,3,CHINYANI FTC,36.88,20.03142857,31.43142857,0
CHINYANI FTC,6,2016,11,CHINYANI FTC,8.8,20.75,32.80428571,0
CHINYANI FTC,7,2016,2,CHINYANI FTC,1.06,22.23428571,35.85857143,0
CHINYANI FTC,8,2016,6,CHINYANI FTC,46.14,22.51714286,31.53428571,0
CHINYANI FTC,9,2016,3,CHINYANI FTC,32.56,20.43857143,30.29285714,0
CHINYANI FTC,10,2016,13,CHINYANI FTC,13.62,21.45,31.2,0
CHINYANI FTC,11,2016,19,CHINYANI FTC,49.52,21.62571429,30.33428571,0
CHINYANI FTC,12,2016,18,CHINYANI FTC,30.06,19.04571429,29.18,0
CHINYANI FTC,13,2016,30,CHINYANI FTC,14.05,20.28142857,32.89714286,0
CHINYANI FTC,14,2016,27,CHINYANI FTC,20.52,17.23142857,28.42285714,0
CHINYANI FTC,15,2016,41,CHINYANI FTC,2.1,16.95857143,30.57714286,0
CHINYANI FTC,16,2016,13,CHINYANI FTC,0,16.64857143,32.95571429,0
CHINYANI FTC,17,2016,17,CHINYANI FTC,0.09,16.53857143,30.70285714,0
CHINYANI FTC,18,2016,39,CHINYANI FTC,0,14.44571429,29.18285714,0
CHINYANI FTC,19,2016,48,CHINYANI FTC,0.01,13.25428571,28.19857143,0
CHINYANI FTC,20,2016,50,CHINYANI FTC,0.13,13.09571429,27.15142857,0
CHINYANI FTC,21,2016,58,CHINYANI FTC,0.1,12.44285714,25.79857143,0
CHINYANI FTC,22,2016,33,CHINYANI FTC,0,13.11285714,26.91285714,0
CHINYANI FTC,23,2016,13,CHINYANI FTC,0.01,12.08714286,25.84,0
CHINYANI FTC,24,2016,7,CHINYANI FTC,0.01,11.45285714,26.45428571,0
CHINYANI FTC,25,2016,5,CHINYANI FTC,0,11.1,25.55714286,0
CHINYANI FTC,26,2016,2,CHINYANI FTC,0,12.31,27.43571429,0
CHINYANI FTC,27,2016,1,CHINYANI FTC,0.04,10.86857143,25.06142857,0
CHINYANI FTC,28,2016,1,CHINYANI FTC,1.48,10.58857143,24.02714286,0
CHINYANI FTC,29,2016,1,CHINYANI FTC,1.4,11.67571429,26.55285714,0
CHINYANI FTC,30,2016,0,CHINYANI FTC,0,15.75285714,30.57571429,0
CHINYANI FTC,31,2016,1,CHINYANI FTC,0,12.46428571,28.64,0
CHINYANI FTC,32,2016,0,CHINYANI FTC,0,13.20285714,28.13,0
CHINYANI FTC,33,2016,3,CHINYANI FTC,0,14.87857143,29.49571429,0
CHINYANI FTC,34,2016,3,CHINYANI FTC,0,13.90142857,29.68285714,0
CHINYANI FTC,35,2016,13,CHINYANI FTC,0,14.54,28.96714286,0
