Health Facility,Station,Year,Week,Pred_Cases,confidence_rate,confidence_pct,alert_threshold,action_threshold
Chawarura RHC,Chawarura RHC,2025,38,9,0.8788562701298639,87.9,18.272727272727273,18.272727272727273
Chawarura RHC,Chawarura RHC,2025,39,8,0.7753419208526611,77.5,14.545454545454545,14.545454545454545
Chawarura RHC,Chawarura RHC,2025,40,8,0.796793835957845,79.7,19.181818181818183,19.181818181818183
Chawarura RHC,Chawarura RHC,2025,41,6,0.8631303787231446,86.3,13.818181818181818,13.818181818181818
Chawarura RHC,Chawarura RHC,2025,42,3,0.8599235229492186,86.0,9.272727272727273,9.272727272727273
Chawarura RHC,Chawarura RHC,2025,43,2,0.7818419694900512,78.2,5.636363636363637,5.636363636363637
Chawarura RHC,Chawarura RHC,2025,44,2,0.5618844985961914,56.2,4.636363636363637,4.636363636363637
Chawarura RHC,Chawarura RHC,2025,45,2,0.7901519894599914,79.0,4.2727272727272725,4.2727272727272725
Chawarura RHC,Chawarura RHC,2025,46,2,0.6565958711836073,65.7,3.272727272727273,3.272727272727273
Chawarura RHC,Chawarura RHC,2025,47,2,0.3276207089424133,32.8,2.272727272727273,2.272727272727273
Chawarura RHC,Chawarura RHC,2025,48,3,0.7216836333274841,72.2,5.545454545454546,5.545454545454546
Chawarura RHC,Chawarura RHC,2025,49,3,0.7370822819796474,73.7,7.909090909090909,7.909090909090909
Chawarura RHC,Chawarura RHC,2025,50,3,0.3,30.0,4.363636363636363,4.363636363636363
Chawarura RHC,Chawarura RHC,2025,51,4,0.6650735815366109,66.5,8.545454545454545,8.545454545454545
Chawarura RHC,Chawarura RHC,2025,52,5,0.5474376142024994,54.7,10.272727272727273,10.272727272727273
Chiwenga RHC,Chiwenga RHC,2025,1,6,0.7667689024318347,76.7,6.8,6.8
Chiwenga RHC,Chiwenga RHC,2025,2,8,0.764892945506356,76.5,10.1,10.1
Chiwenga RHC,Chiwenga RHC,2025,3,7,0.7872552644563267,78.7,13.8,13.8
Chiwenga RHC,Chiwenga RHC,2025,4,1,0.7909150236032225,79.1,12.1,12.1
Chiwenga RHC,Chiwenga RHC,2025,5,6,0.7282200442420113,72.8,16.636363636363637,16.636363636363637
Chiwenga RHC,Chiwenga RHC,2025,6,6,0.7726986944675445,77.3,19.818181818181817,19.818181818181817
Chiwenga RHC,Chiwenga RHC,2025,7,5,0.8177994012832641,81.8,19.545454545454547,19.545454545454547
Chiwenga RHC,Chiwenga RHC,2025,8,5,0.7680572340223524,76.8,9.272727272727273,9.272727272727273
Chiwenga RHC,Chiwenga RHC,2025,9,6,0.8718516230583191,87.2,25.363636363636363,25.363636363636363
Chiwenga RHC,Chiwenga RHC,2025,10,6,0.842397792637348,84.2,42.36363636363637,42.36363636363637
Chiwenga RHC,Chiwenga RHC,2025,11,7,0.8385317578911782,83.9,49.27272727272727,49.27272727272727
Chiwenga RHC,Chiwenga RHC,2025,12,8,0.8295160412788392,83.0,50.90909090909091,50.90909090909091
Chiwenga RHC,Chiwenga RHC,2025,13,9,0.8717837697155071,87.2,70.27272727272727,70.27272727272727
Chiwenga RHC,Chiwenga RHC,2025,14,8,0.9134437490392613,91.3,53.45454545454545,53.45454545454545
Chiwenga RHC,Chiwenga RHC,2025,15,9,0.8211487503051758,82.1,52.18181818181818,52.18181818181818
Chiwenga RHC,Chiwenga RHC,2025,16,7,0.910310067070855,91.0,40.54545454545455,40.54545454545455
Chiwenga RHC,Chiwenga RHC,2025,17,8,0.8498775122300635,85.0,68.18181818181819,68.18181818181819
Chiwenga RHC,Chiwenga RHC,2025,18,7,0.8775671973824501,87.8,84.54545454545455,84.54545454545455
Chiwenga RHC,Chiwenga RHC,2025,19,7,0.8895682334899901,89.0,50.18181818181818,50.18181818181818
Chiwenga RHC,Chiwenga RHC,2025,20,6,0.8929052174091339,89.3,46.09090909090909,46.09090909090909
Chiwenga RHC,Chiwenga RHC,2025,21,5,0.9001025721430778,90.0,35.90909090909091,35.90909090909091
Chiwenga RHC,Chiwenga RHC,2025,22,4,0.8784181785583496,87.8,24.09090909090909,24.09090909090909
Chiwenga RHC,Chiwenga RHC,2025,23,4,0.8765660034982781,87.7,19.272727272727273,19.272727272727273
Chiwenga RHC,Chiwenga RHC,2025,24,4,0.8751437266667683,87.5,18.09090909090909,18.09090909090909
Chiwenga RHC,Chiwenga RHC,2025,25,4,0.7698233604431152,77.0,15.636363636363637,15.636363636363637
Chiwenga RHC,Chiwenga RHC,2025,26,4,0.7677037398020427,76.8,9.545454545454545,9.545454545454545
Chiwenga RHC,Chiwenga RHC,2025,27,4,0.8657756328582764,86.6,11.909090909090908,11.909090909090908
Chiwenga RHC,Chiwenga RHC,2025,28,4,0.8263768672943115,82.6,6.818181818181818,6.818181818181818
Chiwenga RHC,Chiwenga RHC,2025,29,3,0.7465132236480713,74.7,4.090909090909091,4.090909090909091
Chiwenga RHC,Chiwenga RHC,2025,30,3,0.6388018131256104,63.9,6.0,6.0
Chiwenga RHC,Chiwenga RHC,2025,31,4,0.704823225736618,70.5,4.7272727272727275,4.7272727272727275
Chiwenga RHC,Chiwenga RHC,2025,32,3,0.7038231611251831,70.4,3.5454545454545454,3.5454545454545454
Chiwenga RHC,Chiwenga RHC,2025,33,3,0.7693320035934448,76.9,4.181818181818182,4.181818181818182
Chiwenga RHC,Chiwenga RHC,2025,34,4,0.7979681968688964,79.8,5.090909090909091,5.090909090909091
Chiwenga RHC,Chiwenga RHC,2025,35,4,0.8920811748504638,89.2,3.909090909090909,3.909090909090909
Chiwenga RHC,Chiwenga RHC,2025,36,4,0.5022715409596761,50.2,2.4545454545454546,2.4545454545454546
Chiwenga RHC,Chiwenga RHC,2025,37,5,0.8072897481918335,80.7,3.6363636363636362,3.6363636363636362
Chiwenga RHC,Chiwenga RHC,2025,38,5,0.8501633644104003,85.0,4.545454545454546,4.545454545454546
Chiwenga RHC,Chiwenga RHC,2025,39,6,0.8301582733790078,83.0,7.909090909090909,7.909090909090909
Chiwenga RHC,Chiwenga RHC,2025,40,5,0.3,30.0,2.3636363636363638,2.3636363636363638
Chiwenga RHC,Chiwenga RHC,2025,41,4,0.7214525365829467,72.1,4.2727272727272725,4.2727272727272725
Chiwenga RHC,Chiwenga RHC,2025,42,2,0.5067227999369303,50.7,2.5454545454545454,2.5454545454545454
Chiwenga RHC,Chiwenga RHC,2025,43,2,0.7100286185741425,71.0,1.0909090909090908,1.0909090909090908
Chiwenga RHC,Chiwenga RHC,2025,44,2,0.7888044118881226,78.9,2.6363636363636362,2.6363636363636362
Chiwenga RHC,Chiwenga RHC,2025,45,2,0.49040063619613644,49.0,0.7272727272727273,0.7272727272727273
Chiwenga RHC,Chiwenga RHC,2025,46,2,0.766432237625122,76.6,0.8181818181818182,0.8181818181818182
Chiwenga RHC,Chiwenga RHC,2025,47,2,0.670102846622467,67.0,1.5454545454545454,1.5454545454545454
Chiwenga RHC,Chiwenga RHC,2025,48,2,0.71799738407135,71.8,1.0909090909090908,1.0909090909090908
Chiwenga RHC,Chiwenga RHC,2025,49,3,0.5814641523361206,58.1,1.6363636363636365,1.6363636363636365
Chiwenga RHC,Chiwenga RHC,2025,50,3,0.3,30.0,0.5454545454545454,0.5454545454545454
Chiwenga RHC,Chiwenga RHC,2025,51,3,0.3,30.0,1.5454545454545454,1.5454545454545454
Chiwenga RHC,Chiwenga RHC,2025,52,5,0.713659918308258,71.4,2.909090909090909,2.909090909090909
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,1,2,0.2727272727272727,27.3,1.2,1.2
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,2,3,0.6314222967200599,63.1,5.0,5.0
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,3,2,0.2727272727272727,27.3,2.4,2.4
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,4,2,0.6988696418386517,69.9,5.4,5.4
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,5,5,0.7540140151977539,75.4,7.090909090909091,7.090909090909091
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,6,5,0.7823476135730743,78.2,6.090909090909091,6.090909090909091
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,7,4,0.7413748550415038,74.1,6.636363636363637,6.636363636363637
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,8,4,0.806721618440416,80.7,7.2727272727272725,7.2727272727272725
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,9,5,0.5252211570739747,52.5,10.090909090909092,10.090909090909092
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,10,5,0.8023948987325031,80.2,14.818181818181818,14.818181818181818
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,11,6,0.7449702143669128,74.5,14.636363636363637,14.636363636363637
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,12,7,0.7194515228271484,71.9,13.636363636363637,13.636363636363637
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,13,8,0.7669356126051683,76.7,22.636363636363637,22.636363636363637
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,14,7,0.7778420055613797,77.8,36.27272727272727,36.27272727272727
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,15,8,0.8150238037109374,81.5,38.45454545454545,38.45454545454545
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,16,6,0.7374888896942138,73.7,36.81818181818182,36.81818181818182
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,17,7,0.8445057150033803,84.5,58.81818181818182,58.81818181818182
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,18,6,0.861518915494283,86.2,65.0909090909091,65.0909090909091
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,19,6,0.9082823142027243,90.8,61.09090909090909,61.09090909090909
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,20,5,0.8289947509765625,82.9,51.36363636363637,51.36363636363637
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,21,5,0.8625599687749688,86.3,45.54545454545455,45.54545454545455
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,22,4,0.8147125937721946,81.5,34.63636363636363,34.63636363636363
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,23,4,0.8753642201423644,87.5,31.545454545454547,31.545454545454547
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,24,3,0.7969657056471879,79.7,19.181818181818183,19.181818181818183
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,25,3,0.6980586902515309,69.8,12.454545454545455,12.454545454545455
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,26,4,0.8718526926907626,87.2,11.363636363636363,11.363636363636363
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,27,4,0.8160576502482098,81.6,15.636363636363637,15.636363636363637
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,28,3,0.8818344467564634,88.2,10.272727272727273,10.272727272727273
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,29,3,0.6865775823593139,68.7,13.454545454545455,13.454545454545455
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,30,3,0.8400259859421673,84.0,11.636363636363637,11.636363636363637
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,31,3,0.6835066497325897,68.4,9.545454545454545,9.545454545454545
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,32,3,0.7047169844309489,70.5,6.2727272727272725,6.2727272727272725
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,33,3,0.6589070207932416,65.9,9.818181818181818,9.818181818181818
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,34,3,0.6410496950149536,64.1,7.636363636363637,7.636363636363637
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,35,3,0.7991330194473266,79.9,7.363636363636363,7.363636363636363
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,36,4,0.8699861764907837,87.0,8.090909090909092,8.090909090909092
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,37,5,0.7433203550485463,74.3,8.909090909090908,8.909090909090908
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,38,4,0.8247494550851675,82.5,5.818181818181818,5.818181818181818
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,39,4,0.7000064849853516,70.0,7.0,7.0
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,40,4,0.5930278015136718,59.3,3.1818181818181817,3.1818181818181817
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,41,3,0.7345977306365967,73.5,4.7272727272727275,4.7272727272727275
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,42,2,0.7552308130264282,75.5,3.5454545454545454,3.5454545454545454
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,43,2,0.3,30.0,1.0,1.0
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,44,2,0.7396692752838134,74.0,1.2727272727272727,1.2727272727272727
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,45,2,0.3,30.0,0.45454545454545453,0.45454545454545453
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,46,2,0.43413349390029904,43.4,1.0,1.0
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,47,2,0.5968636453151703,59.7,1.0,1.0
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,48,2,0.42881002426147463,42.9,0.5454545454545454,0.5454545454545454
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,49,2,0.46387820839881894,46.4,1.5454545454545454,1.5454545454545454
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,50,3,0.575374960899353,57.5,1.8181818181818181,1.8181818181818181
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,51,3,0.7203106880187988,72.0,1.1818181818181819,1.1818181818181819
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,52,4,0.6315693795680999,63.2,1.5454545454545454,1.5454545454545454
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,1,4,0.4595482820453065,46.0,13.7,13.7
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,2,7,0.6732626555543957,67.3,19.2,19.2
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,3,7,0.7323820827585277,73.2,13.7,13.7
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,4,1,0.7062224938966439,70.6,16.6,16.6
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,5,7,0.8120197296142577,81.2,26.0,26.0
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,6,7,0.75392986536026,75.4,25.09090909090909,25.09090909090909
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,7,6,0.7095118761062622,71.0,22.727272727272727,22.727272727272727
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,8,6,0.9040941715240478,90.4,29.363636363636363,29.363636363636363
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,9,7,0.7362847328186035,73.6,15.090909090909092,15.090909090909092
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,10,8,0.7156026029586791,71.6,25.181818181818183,25.181818181818183
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,11,9,0.6591341654459635,65.9,22.727272727272727,22.727272727272727
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,12,9,0.844452965259552,84.4,28.09090909090909,28.09090909090909
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,13,10,0.681513162092729,68.2,26.272727272727273,26.272727272727273
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,14,10,0.8522594028049044,85.2,34.81818181818182,34.81818181818182
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,15,12,0.8720842223236527,87.2,51.0,51.0
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,16,10,0.7842404723167419,78.4,39.63636363636363,39.63636363636363
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,17,11,0.8697595691680908,87.0,68.36363636363636,68.36363636363636
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,18,9,0.7986726840337117,79.9,71.63636363636364,71.63636363636364
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,19,9,0.8653090594566031,86.5,77.72727272727273,77.72727272727273
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,20,7,0.8170528118426983,81.7,67.0,67.0
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,21,7,0.9412742455800374,94.1,42.0,42.0
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,22,6,0.8702995560385964,87.0,27.636363636363637,27.636363636363637
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,23,5,0.6870107269287109,68.7,19.0,19.0
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,24,5,0.8355862087673611,83.6,18.454545454545453,18.454545454545453
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,25,4,0.7701318105061847,77.0,10.272727272727273,10.272727272727273
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,26,5,0.6898402531941731,69.0,8.818181818181818,8.818181818181818
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,27,5,0.7562872012456257,75.6,6.7272727272727275,6.7272727272727275
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,28,5,0.3,30.0,8.363636363636363,8.363636363636363
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,29,5,0.6638456106185913,66.4,8.545454545454545,8.545454545454545
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,30,4,0.6208269357681274,62.1,3.909090909090909,3.909090909090909
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,31,5,0.6355427265167236,63.6,5.0,5.0
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,32,4,0.5757251024246215,57.6,2.5454545454545454,2.5454545454545454
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,33,4,0.5159341812133789,51.6,3.272727272727273,3.272727272727273
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,34,5,0.6833093404769897,68.3,4.454545454545454,4.454545454545454
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,35,5,0.6691709160804749,66.9,6.454545454545454,6.454545454545454
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,36,5,0.8410198593139648,84.1,5.363636363636363,5.363636363636363
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,37,7,0.5759344696998596,57.6,5.0,5.0
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,38,6,0.7625619888305664,76.3,7.636363636363637,7.636363636363637
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,39,6,0.6771567185719807,67.7,7.363636363636363,7.363636363636363
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,40,6,0.8052058523351495,80.5,7.818181818181818,7.818181818181818
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,41,5,0.6903063297271728,69.0,7.181818181818182,7.181818181818182
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,42,3,0.6301686048507691,63.0,6.0,6.0
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,43,3,0.7767771005630493,77.7,6.909090909090909,6.909090909090909
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,44,3,0.7166721474040638,71.7,5.7272727272727275,5.7272727272727275
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,45,3,0.728756308555603,72.9,5.2727272727272725,5.2727272727272725
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,46,3,0.719200930102118,71.9,7.7272727272727275,7.7272727272727275
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,47,3,0.6634777116775512,66.3,5.363636363636363,5.363636363636363
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,48,3,0.6607580065727234,66.1,5.0,5.0
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,49,4,0.7532781203587848,75.3,5.818181818181818,5.818181818181818
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,50,4,0.42460290193557737,42.5,6.181818181818182,6.181818181818182
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,51,4,0.6065278583102756,60.7,5.0,5.0
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,52,5,0.8106699546178182,81.1,4.909090909090909,4.909090909090909
Hoya RHC,Hoya RHC,2025,1,6,0.7599366742553132,76.0,7.7,7.7
Hoya RHC,Hoya RHC,2025,2,11,0.7054245419181853,70.5,11.8,11.8
Hoya RHC,Hoya RHC,2025,3,10,0.7812146901141984,78.1,14.0,14.0
Hoya RHC,Hoya RHC,2025,4,1,0.702816119227376,70.3,12.4,12.4
Hoya RHC,Hoya RHC,2025,5,7,0.8852821429570517,88.5,16.636363636363637,16.636363636363637
Hoya RHC,Hoya RHC,2025,6,7,0.7008470153808594,70.1,17.0,17.0
Hoya RHC,Hoya RHC,2025,7,6,0.753851539438421,75.4,21.272727272727273,21.272727272727273
Hoya RHC,Hoya RHC,2025,8,6,0.7400381922721863,74.0,26.90909090909091,26.90909090909091
Hoya RHC,Hoya RHC,2025,9,9,0.8777120987574258,87.8,36.72727272727273,36.72727272727273
Hoya RHC,Hoya RHC,2025,10,11,0.8903202904595269,89.0,41.36363636363637,41.36363636363637
Hoya RHC,Hoya RHC,2025,11,12,0.8514191020618784,85.1,57.0,57.0
Hoya RHC,Hoya RHC,2025,12,13,0.9123592552771935,91.2,53.81818181818182,53.81818181818182
Hoya RHC,Hoya RHC,2025,13,15,0.8981701346004711,89.8,80.9090909090909,80.9090909090909
Hoya RHC,Hoya RHC,2025,14,14,0.8301254590352376,83.0,122.0909090909091,122.0909090909091
Hoya RHC,Hoya RHC,2025,15,16,0.9479829017152177,94.8,147.36363636363637,147.36363636363637
Hoya RHC,Hoya RHC,2025,16,13,0.8800390355727252,88.0,152.36363636363637,152.36363636363637
Hoya RHC,Hoya RHC,2025,17,14,0.9055107496061376,90.6,161.8181818181818,161.8181818181818
Hoya RHC,Hoya RHC,2025,18,10,0.9166495742797851,91.7,141.54545454545453,141.54545454545453
Hoya RHC,Hoya RHC,2025,19,10,0.9098029348585339,91.0,107.54545454545455,107.54545454545455
Hoya RHC,Hoya RHC,2025,20,8,0.9057746054303697,90.6,86.63636363636364,86.63636363636364
Hoya RHC,Hoya RHC,2025,21,7,0.8839709882382993,88.4,75.63636363636364,75.63636363636364
Hoya RHC,Hoya RHC,2025,22,6,0.9158677300741507,91.6,44.45454545454545,44.45454545454545
Hoya RHC,Hoya RHC,2025,23,5,0.9044924736022948,90.4,56.63636363636363,56.63636363636363
Hoya RHC,Hoya RHC,2025,24,5,0.8121280294949891,81.2,38.54545454545455,38.54545454545455
Hoya RHC,Hoya RHC,2025,25,5,0.8033374601794827,80.3,36.54545454545455,36.54545454545455
Hoya RHC,Hoya RHC,2025,26,6,0.8648700046539306,86.5,30.818181818181817,30.818181818181817
Hoya RHC,Hoya RHC,2025,27,6,0.8315303715792568,83.2,21.0,21.0
Hoya RHC,Hoya RHC,2025,28,5,0.7915401140848795,79.2,20.363636363636363,20.363636363636363
Hoya RHC,Hoya RHC,2025,29,5,0.6065215349197388,60.7,11.909090909090908,11.909090909090908
Hoya RHC,Hoya RHC,2025,30,5,0.7657355427742004,76.6,10.818181818181818,10.818181818181818
Hoya RHC,Hoya RHC,2025,31,5,0.8823136866092682,88.2,8.636363636363637,8.636363636363637
Hoya RHC,Hoya RHC,2025,32,4,0.6708375930786132,67.1,5.454545454545454,5.454545454545454
Hoya RHC,Hoya RHC,2025,33,4,0.6519613822301228,65.2,10.363636363636363,10.363636363636363
Hoya RHC,Hoya RHC,2025,34,4,0.7474222898483276,74.7,12.181818181818182,12.181818181818182
Hoya RHC,Hoya RHC,2025,35,4,0.6625920772552489,66.3,8.0,8.0
Hoya RHC,Hoya RHC,2025,36,5,0.6027361234029134,60.3,9.545454545454545,9.545454545454545
Hoya RHC,Hoya RHC,2025,37,6,0.5069614791870116,50.7,7.7272727272727275,7.7272727272727275
Hoya RHC,Hoya RHC,2025,38,6,0.8133079210917156,81.3,10.909090909090908,10.909090909090908
Hoya RHC,Hoya RHC,2025,39,6,0.7313605746707401,73.1,9.909090909090908,9.909090909090908
Hoya RHC,Hoya RHC,2025,40,5,0.6706590479070489,67.1,7.818181818181818,7.818181818181818
Hoya RHC,Hoya RHC,2025,41,4,0.6191808902856075,61.9,6.909090909090909,6.909090909090909
Hoya RHC,Hoya RHC,2025,42,2,0.6382718443870544,63.8,5.7272727272727275,5.7272727272727275
Hoya RHC,Hoya RHC,2025,43,2,0.6468787336349486,64.7,3.6363636363636362,3.6363636363636362
Hoya RHC,Hoya RHC,2025,44,2,0.5104993939399719,51.0,2.1818181818181817,2.1818181818181817
Hoya RHC,Hoya RHC,2025,45,2,0.3,30.0,2.727272727272727,2.727272727272727
Hoya RHC,Hoya RHC,2025,46,2,0.6283495545387268,62.8,1.1818181818181819,1.1818181818181819
Hoya RHC,Hoya RHC,2025,47,2,0.3,30.0,0.9090909090909091,0.9090909090909091
Hoya RHC,Hoya RHC,2025,48,2,0.5500884592533111,55.0,1.1818181818181819,1.1818181818181819
Hoya RHC,Hoya RHC,2025,49,3,0.5035346706708272,50.4,1.4545454545454546,1.4545454545454546
Hoya RHC,Hoya RHC,2025,50,3,0.4709911465644836,47.1,0.9090909090909091,0.9090909090909091
Hoya RHC,Hoya RHC,2025,51,3,0.6292242685953775,62.9,1.3636363636363635,1.3636363636363635
Hoya RHC,Hoya RHC,2025,52,6,0.5729530458864958,57.3,4.0,4.0
Hwata RHC,Hwata RHC,2025,1,1,0.6105670853636481,61.1,2.7,2.7
Hwata RHC,Hwata RHC,2025,2,2,0.4846306123516776,48.5,3.1,3.1
Hwata RHC,Hwata RHC,2025,3,1,0.5475763537667013,54.8,2.1,2.1
Hwata RHC,Hwata RHC,2025,4,1,0.7418487457030597,74.2,4.6,4.6
Hwata RHC,Hwata RHC,2025,5,6,0.5735625584920248,57.4,3.8181818181818183,3.8181818181818183
Hwata RHC,Hwata RHC,2025,6,5,0.49194404184818263,49.2,4.636363636363637,4.636363636363637
Hwata RHC,Hwata RHC,2025,7,5,0.5679919481277466,56.8,3.8181818181818183,3.8181818181818183
Hwata RHC,Hwata RHC,2025,8,5,0.6396075391769409,64.0,6.363636363636363,6.363636363636363
Hwata RHC,Hwata RHC,2025,9,6,0.6312214493751526,63.1,3.8181818181818183,3.8181818181818183
Hwata RHC,Hwata RHC,2025,10,6,0.8360521221160888,83.6,5.2727272727272725,5.2727272727272725
Hwata RHC,Hwata RHC,2025,11,7,0.7497109770774841,75.0,8.818181818181818,8.818181818181818
Hwata RHC,Hwata RHC,2025,12,7,0.3499600887298584,35.0,6.545454545454546,6.545454545454546
Hwata RHC,Hwata RHC,2025,13,8,0.45746746063232424,45.7,11.090909090909092,11.090909090909092
Hwata RHC,Hwata RHC,2025,14,9,0.75161165661282,75.2,18.0,18.0
Hwata RHC,Hwata RHC,2025,15,10,0.8641117095947266,86.4,23.818181818181817,23.818181818181817
Hwata RHC,Hwata RHC,2025,16,8,0.683800910239996,68.4,18.727272727272727,18.727272727272727
Hwata RHC,Hwata RHC,2025,17,9,0.8043085634708405,80.4,35.72727272727273,35.72727272727273
Hwata RHC,Hwata RHC,2025,18,8,0.894300000420932,89.4,52.63636363636363,52.63636363636363
Hwata RHC,Hwata RHC,2025,19,8,0.7073116620381672,70.7,30.454545454545453,30.454545454545453
Hwata RHC,Hwata RHC,2025,20,7,0.8482586019179399,84.8,38.18181818181818,38.18181818181818
Hwata RHC,Hwata RHC,2025,21,6,0.7747952461242675,77.5,42.27272727272727,42.27272727272727
Hwata RHC,Hwata RHC,2025,22,6,0.8255434957043877,82.6,41.45454545454545,41.45454545454545
