Health Facility,Station,Year,Week,Pred_Cases,confidence_rate,confidence_pct,alert_threshold,action_threshold
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,30,4,0.7573287739473231,75.7,11.636363636363637,31.76402438650366
DAMBAKURIMA RHC,,2025,30,4,0.7573287739473231,75.7,11.636363636363637,31.76402438650366
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,31,3,0.770899240175883,77.1,9.545454545454545,29.841110148652888
DAMBAKURIMA RHC,,2025,31,3,0.770899240175883,77.1,9.545454545454545,29.841110148652888
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,32,3,0.7476934909820556,74.8,6.2727272727272725,16.923591514229418
DAMBAKURIMA RHC,,2025,32,3,0.7476934909820556,74.8,6.2727272727272725,16.923591514229418
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,33,4,0.6568227038663976,65.7,9.818181818181818,28.919704841704885
DAMBAKURIMA RHC,,2025,33,4,0.6568227038663976,65.7,9.818181818181818,28.919704841704885
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,34,4,0.576534366607666,57.7,7.636363636363637,20.90560352690474
DAMBAKURIMA RHC,,2025,34,4,0.576534366607666,57.7,7.636363636363637,20.90560352690474
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,35,4,0.7753985404968262,77.5,7.363636363636363,18.94908962506413
DAMBAKURIMA RHC,,2025,35,4,0.7753985404968262,77.5,7.363636363636363,18.94908962506413
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,36,4,0.629080926047431,62.9,8.090909090909092,17.445295519454014
DAMBAKURIMA RHC,,2025,36,4,0.629080926047431,62.9,8.090909090909092,17.445295519454014
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,37,5,0.7918615023295085,79.2,8.909090909090908,20.203095754784286
DAMBAKURIMA RHC,,2025,37,5,0.7918615023295085,79.2,8.909090909090908,20.203095754784286
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,38,5,0.5383606513341268,53.8,5.818181818181818,13.578219306376177
DAMBAKURIMA RHC,,2025,38,5,0.5383606513341268,53.8,5.818181818181818,13.578219306376177
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,39,5,0.6931526899337768,69.3,7.0,15.974965180990955
DAMBAKURIMA RHC,,2025,39,5,0.6931526899337768,69.3,7.0,15.974965180990955
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,40,4,0.6299835622310639,63.0,3.1818181818181817,7.024757397858661
DAMBAKURIMA RHC,,2025,40,4,0.6299835622310639,63.0,3.1818181818181817,7.024757397858661
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,41,3,0.7149280548095702,71.5,4.7272727272727275,8.921424499789918
DAMBAKURIMA RHC,,2025,41,3,0.7149280548095702,71.5,4.7272727272727275,8.921424499789918
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,42,2,0.8075208950042725,80.8,3.5454545454545454,8.258588997561377
DAMBAKURIMA RHC,,2025,42,2,0.8075208950042725,80.8,3.5454545454545454,8.258588997561377
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,43,1,0.3987049043178558,39.9,1.0,2.8973665961010275
DAMBAKURIMA RHC,,2025,43,1,0.3987049043178558,39.9,1.0,2.8973665961010275
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,44,1,0.640205717086792,64.0,1.2727272727272727,2.9282963866301297
DAMBAKURIMA RHC,,2025,44,1,0.640205717086792,64.0,1.2727272727272727,2.9282963866301297
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,45,1,0.3,30.0,0.45454545454545453,1.4858729309739476
DAMBAKURIMA RHC,,2025,45,1,0.3,30.0,0.45454545454545453,1.4858729309739476
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,46,1,0.41047232151031493,41.0,1.0,3.999999999999999
DAMBAKURIMA RHC,,2025,46,1,0.41047232151031493,41.0,1.0,3.999999999999999
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,47,1,0.45018672347068783,45.0,1.0,2.7748239349298847
DAMBAKURIMA RHC,,2025,47,1,0.45018672347068783,45.0,1.0,2.7748239349298847
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,48,1,0.4107693493366241,41.1,0.5454545454545454,1.775753843851632
DAMBAKURIMA RHC,,2025,48,1,0.4107693493366241,41.1,0.5454545454545454,1.775753843851632
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,49,1,0.48682914674282074,48.7,1.5454545454545454,4.259056646654418
DAMBAKURIMA RHC,,2025,49,1,0.48682914674282074,48.7,1.5454545454545454,4.259056646654418
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,50,1,0.575374960899353,57.5,1.8181818181818181,5.2267272290839255
DAMBAKURIMA RHC,,2025,50,1,0.575374960899353,57.5,1.8181818181818181,5.2267272290839255
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,51,1,0.3,30.0,1.1818181818181819,3.487936526175604
DAMBAKURIMA RHC,,2025,51,1,0.3,30.0,1.1818181818181819,3.487936526175604
DAMBAKURIMA RHC,DAMBAKURIMA RHC,2025,52,1,0.3,30.0,1.5454545454545454,3.806789629787773
DAMBAKURIMA RHC,,2025,52,1,0.3,30.0,1.5454545454545454,3.806789629787773
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,1,5,0.3,30.0,12.454545454545455,49.364078591170696
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,2,1,0.507726271947225,50.8,17.818181818181817,59.51072529801981
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,3,3,0.3511689213189212,35.1,13.181818181818182,39.4023860974485
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,4,7,0.6984533786773681,69.8,15.909090909090908,47.74624758889737
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,5,8,0.5736125640869141,57.4,26.0,99.5703744723377
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,6,7,0.3,30.0,25.09090909090909,99.23539334600757
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,7,8,0.5801013986269632,58.0,22.727272727272727,94.22581053813224
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,8,6,0.3,30.0,29.363636363636363,135.33473019243823
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,9,6,0.3,30.0,15.090909090909092,60.85666643692649
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,10,9,0.3,30.0,25.181818181818183,117.52340243191746
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,11,7,0.3,30.0,22.727272727272727,89.65178922975417
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,12,12,0.3,30.0,28.09090909090909,94.27968869481587
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,13,13,0.34686661500197186,34.7,26.272727272727273,73.9957920222895
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,14,22,0.3850542433718418,38.5,34.81818181818182,85.85707073455794
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,15,33,0.4405114491780599,44.1,51.0,142.90729024402796
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,16,38,0.6237492474642666,62.4,39.63636363636363,108.7122112770023
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,17,45,0.7294244806817236,72.9,68.36363636363636,168.44696528145727
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,18,47,0.8683425508696456,86.8,71.63636363636364,167.51505119138147
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,19,34,0.8420673952264299,84.2,77.72727272727273,209.90798580255807
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,20,24,0.8380162556966144,83.8,67.0,169.57192598367254
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,21,21,0.8180964152018229,81.8,42.0,93.14978005817815
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,22,20,0.8299011283450657,83.0,27.636363636363637,60.51527370456279
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,23,17,0.65553727883559,65.6,19.0,43.94694370058184
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,24,14,0.6510240925682915,65.1,18.454545454545453,41.6183887531787
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,25,12,0.6621682524681092,66.2,10.272727272727273,20.688624213985335
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,26,13,0.32347006877263385,32.3,8.818181818181818,27.742192540493882
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,27,12,0.39854050427675247,39.9,6.7272727272727275,23.201219099982247
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,28,11,0.3,30.0,8.363636363636363,40.564920922994034
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,29,10,0.3447747804224491,34.5,8.545454545454545,34.05748379370598
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,30,7,0.6185139656066894,61.9,3.909090909090909,12.379896387588538
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,31,7,0.41648364067077637,41.6,5.0,11.939020103732227
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,32,6,0.4130457282066345,41.3,2.5454545454545454,6.700407777879233
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,33,6,0.3807996317744255,38.1,3.272727272727273,8.296760422588955
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,34,5,0.34947434200180894,34.9,4.454545454545454,11.437641928434124
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,35,4,0.43398077011108394,43.4,6.454545454545454,15.68566869950521
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,36,4,0.5491979598999023,54.9,5.363636363636363,12.246421212280644
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,37,6,0.3,30.0,5.0,9.743416490252569
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,38,6,0.7183810710906982,71.8,7.636363636363637,15.438461256409624
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,39,5,0.40736865401268,40.7,7.363636363636363,18.351025829416088
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,40,6,0.568780517578125,56.9,7.818181818181818,17.650179673052506
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,41,5,0.6409307837486267,64.1,7.181818181818182,15.028357662263163
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,42,3,0.5624972462654114,56.2,6.0,16.0174847142384
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,43,3,0.7767771005630493,77.7,6.909090909090909,15.794727940533587
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,44,2,0.7152423977851867,71.5,5.7272727272727275,15.473600707127964
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,45,2,0.49539154815673825,49.5,5.2727272727272725,15.902445476466688
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,46,1,0.338743137902227,33.9,7.7272727272727275,24.8836391575781
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,47,1,0.45294442176818844,45.3,5.363636363636363,16.910182482399637
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,48,1,0.36741167306900024,36.7,5.0,16.164676439557038
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,49,1,0.3,30.0,5.818181818181818,22.8525054565944
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,50,1,0.5097530484199524,51.0,6.181818181818182,26.39365089976293
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,51,1,0.3,30.0,5.0,16.734564329364765
DAVID NELSON CLINIC,DAVID NELSON CLINIC,2025,52,1,0.38881849646568295,38.9,4.909090909090909,15.092633782499234
Hoya RHC,Hoya RHC,2025,1,2,0.3,30.0,7.090909090909091,22.217195662786057
Hoya RHC,Hoya RHC,2025,2,4,0.34250364303588865,34.3,11.272727272727273,28.71523022072499
Hoya RHC,Hoya RHC,2025,3,1,0.5997357320785521,60.0,13.636363636363637,37.213316944047975
Hoya RHC,Hoya RHC,2025,4,5,0.6066220045089721,60.7,12.545454545454545,33.75190725126172
Hoya RHC,Hoya RHC,2025,5,5,0.8770004558563231,87.7,16.636363636363637,34.14558198764155
Hoya RHC,Hoya RHC,2025,6,4,0.5492421468098958,54.9,17.0,36.9449241663136
Hoya RHC,Hoya RHC,2025,7,4,0.6366044789552688,63.7,21.272727272727273,48.52233110637794
Hoya RHC,Hoya RHC,2025,8,6,0.49338131139774133,49.3,26.90909090909091,72.6748482551083
Hoya RHC,Hoya RHC,2025,9,6,0.4818807390001085,48.2,36.72727272727273,93.69604407694209
Hoya RHC,Hoya RHC,2025,10,8,0.6524787750244141,65.2,41.36363636363637,87.25124609951962
Hoya RHC,Hoya RHC,2025,11,11,0.6174359356915509,61.7,57.0,161.92282878382568
Hoya RHC,Hoya RHC,2025,12,9,0.4833830791970958,48.3,53.81818181818182,144.4505059736297
Hoya RHC,Hoya RHC,2025,13,12,0.8683666467666626,86.8,80.9090909090909,186.1647536805283
Hoya RHC,Hoya RHC,2025,14,22,0.6838259309307297,68.4,122.0909090909091,309.2202882526392
Hoya RHC,Hoya RHC,2025,15,28,0.83585437277089,83.6,147.36363636363637,419.1438282968837
Hoya RHC,Hoya RHC,2025,16,48,0.6864368270425235,68.6,152.36363636363637,439.1534944954621
Hoya RHC,Hoya RHC,2025,17,63,0.6643660005155976,66.4,161.8181818181818,390.2005764588769
Hoya RHC,Hoya RHC,2025,18,53,0.8171673111051145,81.7,141.54545454545453,306.07345713578457
Hoya RHC,Hoya RHC,2025,19,37,0.8275971954944086,82.8,107.54545454545455,211.1831100397952
Hoya RHC,Hoya RHC,2025,20,25,0.7862707138061523,78.6,86.63636363636364,179.0155968398966
Hoya RHC,Hoya RHC,2025,21,23,0.6945477687951289,69.5,75.63636363636364,217.3848124013245
Hoya RHC,Hoya RHC,2025,22,18,0.7914288776676829,79.1,44.45454545454545,107.0545744989767
Hoya RHC,Hoya RHC,2025,23,17,0.7723869466781615,77.2,56.63636363636363,129.8734630278109
Hoya RHC,Hoya RHC,2025,24,14,0.7268372726440429,72.7,38.54545454545455,90.57346273684735
Hoya RHC,Hoya RHC,2025,25,13,0.7518595275878907,75.2,36.54545454545455,101.56786327016758
Hoya RHC,Hoya RHC,2025,26,14,0.6946479855161725,69.5,30.818181818181817,76.56605807291284
Hoya RHC,Hoya RHC,2025,27,13,0.5539035081863404,55.4,21.0,56.011426706148384
Hoya RHC,Hoya RHC,2025,28,9,0.699816166270863,70.0,20.363636363636363,57.56407624373358
Hoya RHC,Hoya RHC,2025,29,7,0.3382304507143357,33.8,11.909090909090908,28.73925862823576
Hoya RHC,Hoya RHC,2025,30,6,0.6450651473999023,64.5,10.818181818181818,24.231540152997965
Hoya RHC,Hoya RHC,2025,31,6,0.6717633870931772,67.2,8.636363636363637,20.18290975512691
Hoya RHC,Hoya RHC,2025,32,4,0.5882979035377502,58.8,5.454545454545454,13.113764498523526
Hoya RHC,Hoya RHC,2025,33,5,0.35095035359263416,35.1,10.363636363636363,29.197720553549264
Hoya RHC,Hoya RHC,2025,34,5,0.6276674419641495,62.8,12.181818181818182,28.11035175582247
Hoya RHC,Hoya RHC,2025,35,3,0.5440340863333808,54.4,8.0,14.469157595854346
Hoya RHC,Hoya RHC,2025,36,3,0.569713032245636,57.0,9.545454545454545,24.278534208703377
Hoya RHC,Hoya RHC,2025,37,4,0.5489008903503417,54.9,7.7272727272727275,17.072908558552967
Hoya RHC,Hoya RHC,2025,38,5,0.7124742380777994,71.2,10.909090909090908,23.395265081131974
Hoya RHC,Hoya RHC,2025,39,6,0.7569844913482666,75.7,9.909090909090908,25.212833766789004
Hoya RHC,Hoya RHC,2025,40,5,0.7547767639160156,75.5,7.818181818181818,16.218668817051693
Hoya RHC,Hoya RHC,2025,41,4,0.7320732593536377,73.2,6.909090909090909,21.0513872379954
Hoya RHC,Hoya RHC,2025,42,2,0.5656486451625824,56.6,5.7272727272727275,13.199950232083776
Hoya RHC,Hoya RHC,2025,43,2,0.7072478055953979,70.7,3.6363636363636362,7.7318156593676015
Hoya RHC,Hoya RHC,2025,44,1,0.3,30.0,2.1818181818181817,5.844901830628542
Hoya RHC,Hoya RHC,2025,45,1,0.49490228295326233,49.5,2.727272727272727,7.751305877134408
Hoya RHC,Hoya RHC,2025,46,1,0.6985246419906617,69.9,1.1818181818181819,3.0574998760781167
Hoya RHC,Hoya RHC,2025,47,1,0.3,30.0,0.9090909090909091,3.179453315083718
Hoya RHC,Hoya RHC,2025,48,1,0.3,30.0,1.1818181818181819,3.764100470450046
Hoya RHC,Hoya RHC,2025,49,1,0.3,30.0,1.4545454545454546,4.168147555745327
Hoya RHC,Hoya RHC,2025,50,0,0.3,30.0,0.9090909090909091,2.859615314102406
Hoya RHC,Hoya RHC,2025,51,0,0.3,30.0,1.3636363636363635,3.4063618157535274
Hoya RHC,Hoya RHC,2025,52,0,0.3,30.0,4.0,14.062305898749054
Hwata RHC,Hwata RHC,2025,1,1,0.3,30.0,2.5454545454545454,7.0635997803530834
Hwata RHC,,2025,1,2,0.3,30.0,2.5454545454545454,7.0635997803530834
Hwata RHC,Hwata RHC,2025,2,1,0.3,30.0,2.909090909090909,9.000440960971481
Hwata RHC,,2025,2,3,0.3,30.0,2.909090909090909,9.000440960971481
Hwata RHC,Hwata RHC,2025,3,4,0.3,30.0,2.0,5.485685011586675
Hwata RHC,,2025,3,4,0.3,30.0,2.0,5.485685011586675
Hwata RHC,Hwata RHC,2025,4,8,0.34820083618164055,34.8,4.636363636363637,12.084365198710898
Hwata RHC,,2025,4,5,0.34820083618164055,34.8,4.636363636363637,12.084365198710898
Hwata RHC,Hwata RHC,2025,5,8,0.3,30.0,3.8181818181818183,9.922948956917072
Hwata RHC,,2025,5,5,0.3,30.0,3.8181818181818183,9.922948956917072
Hwata RHC,Hwata RHC,2025,6,8,0.7820464134216308,78.2,4.636363636363637,10.68390257982876
Hwata RHC,,2025,6,7,0.7820464134216308,78.2,4.636363636363637,10.68390257982876
Hwata RHC,Hwata RHC,2025,7,7,0.3,30.0,3.8181818181818183,10.032534706309576
Hwata RHC,,2025,7,8,0.3,30.0,3.8181818181818183,10.032534706309576
Hwata RHC,Hwata RHC,2025,8,7,0.41810708236694333,41.8,6.363636363636363,16.99720242929502
Hwata RHC,,2025,8,11,0.41810708236694333,41.8,6.363636363636363,16.99720242929502
Hwata RHC,Hwata RHC,2025,9,5,0.3,30.0,3.8181818181818183,7.997677220521892
Hwata RHC,,2025,9,16,0.3,30.0,3.8181818181818183,7.997677220521892
Hwata RHC,Hwata RHC,2025,10,5,0.3,30.0,5.2727272727272725,12.437984357501627
Hwata RHC,,2025,10,19,0.3,30.0,5.2727272727272725,12.437984357501627
Hwata RHC,Hwata RHC,2025,11,5,0.3,30.0,8.818181818181818,18.98765485360415
Hwata RHC,,2025,11,21,0.3,30.0,8.818181818181818,18.98765485360415
Hwata RHC,Hwata RHC,2025,12,10,0.3,30.0,6.545454545454546,17.411163742908542
Hwata RHC,,2025,12,22,0.3,30.0,6.545454545454546,17.411163742908542
Hwata RHC,Hwata RHC,2025,13,12,0.3,30.0,11.090909090909092,29.80733357462247
Hwata RHC,,2025,13,23,0.3,30.0,11.090909090909092,29.80733357462247
Hwata RHC,Hwata RHC,2025,14,18,0.35212550693088107,35.2,18.0,46.70452925933466
Hwata RHC,,2025,14,35,0.35212550693088107,35.2,18.0,46.70452925933466
Hwata RHC,Hwata RHC,2025,15,27,0.5512543898362379,55.1,23.818181818181817,52.980112169552285
Hwata RHC,,2025,15,41,0.5512543898362379,55.1,23.818181818181817,52.980112169552285
Hwata RHC,Hwata RHC,2025,16,29,0.3,30.0,18.727272727272727,41.52619614683158
Hwata RHC,,2025,16,40,0.3,30.0,18.727272727272727,41.52619614683158
Hwata RHC,Hwata RHC,2025,17,33,0.7774858262803819,77.7,35.72727272727273,76.83981228749582
Hwata RHC,,2025,17,41,0.7774858262803819,77.7,35.72727272727273,76.83981228749582
Hwata RHC,Hwata RHC,2025,18,34,0.6961106899172761,69.6,52.63636363636363,144.5075926869904
Hwata RHC,,2025,18,39,0.6961106899172761,69.6,52.63636363636363,144.5075926869904
Hwata RHC,Hwata RHC,2025,19,23,0.5391777197519938,53.9,30.454545454545453,80.82133646175214
Hwata RHC,,2025,19,28,0.5391777197519938,53.9,30.454545454545453,80.82133646175214
Hwata RHC,Hwata RHC,2025,20,18,0.6632366180419922,66.3,38.18181818181818,110.89335909396073
Hwata RHC,,2025,20,21,0.6632366180419922,66.3,38.18181818181818,110.89335909396073
Hwata RHC,Hwata RHC,2025,21,18,0.6426302168104383,64.3,42.27272727272727,104.92566741994548
Hwata RHC,,2025,21,23,0.6426302168104383,64.3,42.27272727272727,104.92566741994548
Hwata RHC,Hwata RHC,2025,22,16,0.6793519677786992,67.9,41.45454545454545,100.53384501338955
Hwata RHC,,2025,22,20,0.6793519677786992,67.9,41.45454545454545,100.53384501338955
Hwata RHC,Hwata RHC,2025,23,16,0.70933389496385,70.9,41.27272727272727,103.15601184207532
Hwata RHC,,2025,23,19,0.70933389496385,70.9,41.27272727272727,103.15601184207532
Hwata RHC,Hwata RHC,2025,24,12,0.6310130649142796,63.1,34.18181818181818,85.97340226473827
Hwata RHC,,2025,24,16,0.6310130649142796,63.1,34.18181818181818,85.97340226473827
Hwata RHC,Hwata RHC,2025,25,11,0.8068844318389892,80.7,30.90909090909091,74.48895489986704
Hwata RHC,,2025,25,14,0.8068844318389892,80.7,30.90909090909091,74.48895489986704
Hwata RHC,Hwata RHC,2025,26,13,0.6823420763015746,68.2,26.454545454545453,70.30672483440794
Hwata RHC,,2025,26,17,0.6823420763015746,68.2,26.454545454545453,70.30672483440794
Hwata RHC,Hwata RHC,2025,27,12,0.8831375539302826,88.3,21.636363636363637,64.5126126242675
Hwata RHC,,2025,27,15,0.8831375539302826,88.3,21.636363636363637,64.5126126242675
Hwata RHC,Hwata RHC,2025,28,10,0.5395615577697753,54.0,14.636363636363637,50.94920884673964
Hwata RHC,,2025,28,14,0.5395615577697753,54.0,14.636363636363637,50.94920884673964
Hwata RHC,Hwata RHC,2025,29,8,0.3976552307605743,39.8,14.818181818181818,45.60889765620971
Hwata RHC,,2025,29,13,0.3976552307605743,39.8,14.818181818181818,45.60889765620971
Hwata RHC,Hwata RHC,2025,30,6,0.3,30.0,11.909090909090908,40.64851584165603
Hwata RHC,,2025,30,12,0.3,30.0,11.909090909090908,40.64851584165603
Hwata RHC,Hwata RHC,2025,31,5,0.5698404788970947,57.0,9.818181818181818,25.51907930266282
Hwata RHC,,2025,31,10,0.5698404788970947,57.0,9.818181818181818,25.51907930266282
Hwata RHC,Hwata RHC,2025,32,4,0.6684617459774017,66.8,6.909090909090909,20.215275390547095
Hwata RHC,,2025,32,8,0.6684617459774017,66.8,6.909090909090909,20.215275390547095
Hwata RHC,Hwata RHC,2025,33,5,0.6372382926940918,63.7,9.727272727272727,28.559184714400033
Hwata RHC,,2025,33,9,0.6372382926940918,63.7,9.727272727272727,28.559184714400033
Hwata RHC,Hwata RHC,2025,34,5,0.6638057292591442,66.4,12.363636363636363,39.97563968235134
Hwata RHC,,2025,34,10,0.6638057292591442,66.4,12.363636363636363,39.97563968235134
Hwata RHC,Hwata RHC,2025,35,5,0.7390561195269023,73.9,17.90909090909091,55.8116573849187
Hwata RHC,,2025,35,10,0.7390561195269023,73.9,17.90909090909091,55.8116573849187
Hwata RHC,Hwata RHC,2025,36,5,0.6801180222455193,68.0,12.636363636363637,34.19958990871739
Hwata RHC,,2025,36,10,0.6801180222455193,68.0,12.636363636363637,34.19958990871739
Hwata RHC,Hwata RHC,2025,37,7,0.761018762588501,76.1,19.727272727272727,42.188147801296644
Hwata RHC,,2025,37,11,0.761018762588501,76.1,19.727272727272727,42.188147801296644
Hwata RHC,Hwata RHC,2025,38,7,0.5941102584203084,59.4,15.090909090909092,40.55960645560652
Hwata RHC,,2025,38,11,0.5941102584203084,59.4,15.090909090909092,40.55960645560652
Hwata RHC,Hwata RHC,2025,39,6,0.5742959100691998,57.4,17.454545454545453,42.467814660381705
Hwata RHC,,2025,39,11,0.5742959100691998,57.4,17.454545454545453,42.467814660381705
Hwata RHC,Hwata RHC,2025,40,5,0.8032344818115233,80.3,12.181818181818182,20.63570378656715
Hwata RHC,,2025,40,10,0.8032344818115233,80.3,12.181818181818182,20.63570378656715
Hwata RHC,Hwata RHC,2025,41,3,0.6278869688510895,62.8,6.454545454545454,19.776093276162744
Hwata RHC,,2025,41,6,0.6278869688510895,62.8,6.454545454545454,19.776093276162744
Hwata RHC,Hwata RHC,2025,42,1,0.8144091367721558,81.4,3.909090909090909,8.904543386549328
Hwata RHC,,2025,42,4,0.8144091367721558,81.4,3.909090909090909,8.904543386549328
Hwata RHC,Hwata RHC,2025,43,1,0.6332706868648529,63.3,2.727272727272727,9.268748790892397
Hwata RHC,,2025,43,2,0.6332706868648529,63.3,2.727272727272727,9.268748790892397
Hwata RHC,Hwata RHC,2025,44,1,0.5300687948862711,53.0,1.6363636363636365,3.7864164898366095
Hwata RHC,,2025,44,2,0.5300687948862711,53.0,1.6363636363636365,3.7864164898366095
Hwata RHC,Hwata RHC,2025,45,1,0.6486931165059407,64.9,1.3636363636363635,3.6159079442250084
Hwata RHC,,2025,45,2,0.6486931165059407,64.9,1.3636363636363635,3.6159079442250084
Hwata RHC,Hwata RHC,2025,46,1,0.5308952713012695,53.1,1.4545454545454546,4.765683682351169
Hwata RHC,,2025,46,1,0.5308952713012695,53.1,1.4545454545454546,4.765683682351169
Hwata RHC,Hwata RHC,2025,47,1,0.3396642506122589,34.0,0.5454545454545454,1.5767820218830384
Hwata RHC,,2025,47,1,0.3396642506122589,34.0,0.5454545454545454,1.5767820218830384
Hwata RHC,Hwata RHC,2025,48,1,0.3053399920463562,30.5,0.7272727272727273,2.240847664601266
Hwata RHC,,2025,48,1,0.3053399920463562,30.5,0.7272727272727273,2.240847664601266
Hwata RHC,Hwata RHC,2025,49,0,0.4255733013153076,42.6,0.6363636363636364,2.0229880529693993
Hwata RHC,,2025,49,1,0.4255733013153076,42.6,0.6363636363636364,2.0229880529693993
Hwata RHC,Hwata RHC,2025,50,1,0.38726605772972106,38.7,0.9090909090909091,3.2764830300851173
Hwata RHC,,2025,50,1,0.38726605772972106,38.7,0.9090909090909091,3.2764830300851173
Hwata RHC,Hwata RHC,2025,51,0,0.3,30.0,1.0,4.485685011586675
Hwata RHC,,2025,51,0,0.3,30.0,1.0,4.485685011586675
Hwata RHC,Hwata RHC,2025,52,0,0.3,30.0,1.0,3.121320343559643
Hwata RHC,,2025,52,1,0.3,30.0,1.0,3.121320343559643
Muzarabani RHC,Muzarabani RHC,2025,1,4,0.4088466167449951,40.9,6.181818181818182,18.234543260329755
Muzarabani RHC,,2025,1,3,0.4088466167449951,40.9,6.181818181818182,18.234543260329755
Muzarabani RHC,Muzarabani RHC,2025,2,9,0.8394367218017578,83.9,9.909090909090908,24.90090685828617
Muzarabani RHC,,2025,2,4,0.8394367218017578,83.9,9.909090909090908,24.90090685828617
Muzarabani RHC,Muzarabani RHC,2025,3,10,0.46930189132690425,46.9,10.818181818181818,23.220527637347715
Muzarabani RHC,,2025,3,6,0.46930189132690425,46.9,10.818181818181818,23.220527637347715
Muzarabani RHC,Muzarabani RHC,2025,4,12,0.6854936695098877,68.5,12.272727272727273,27.934493108382878
Muzarabani RHC,,2025,4,8,0.6854936695098877,68.5,12.272727272727273,27.934493108382878
Muzarabani RHC,Muzarabani RHC,2025,5,13,0.7001500606536865,70.0,10.818181818181818,26.009237799191887
Muzarabani RHC,,2025,5,8,0.7001500606536865,70.0,10.818181818181818,26.009237799191887
