Health Facility,Station,Year,Week,Pred_Deaths,confidence_rate_deaths,confidence_pct_deaths
Muzarabani RHC,,2025,27,0,0.7438878285797648,74.4
Muzarabani RHC,Muzarabani RHC,2025,28,0,0.8838864572969802,88.4
Muzarabani RHC,,2025,28,0,0.8838864572969802,88.4
Muzarabani RHC,Muzarabani RHC,2025,29,0,0.7351130704023088,73.5
Muzarabani RHC,,2025,29,0,0.7351130704023088,73.5
Muzarabani RHC,Muzarabani RHC,2025,30,0,0.7920766970285513,79.2
Muzarabani RHC,,2025,30,0,0.7920766970285513,79.2
Muzarabani RHC,Muzarabani RHC,2025,31,0,0.8403768165656686,84.0
Muzarabani RHC,,2025,31,0,0.8403768165656686,84.0
Muzarabani RHC,Muzarabani RHC,2025,32,0,0.7543642249246169,75.4
Muzarabani RHC,,2025,32,0,0.7543642249246169,75.4
Muzarabani RHC,Muzarabani RHC,2025,33,0,0.8140879548445246,81.4
Muzarabani RHC,,2025,33,0,0.8140879548445246,81.4
Muzarabani RHC,Muzarabani RHC,2025,34,0,0.7748897817788643,77.5
Muzarabani RHC,,2025,34,0,0.7748897817788643,77.5
Muzarabani RHC,Muzarabani RHC,2025,35,0,0.838579248421778,83.9
Muzarabani RHC,,2025,35,0,0.838579248421778,83.9
Muzarabani RHC,Muzarabani RHC,2025,36,0,0.8112784689520198,81.1
Muzarabani RHC,,2025,36,0,0.8112784689520198,81.1
Muzarabani RHC,Muzarabani RHC,2025,37,0,0.733093133678656,73.3
Muzarabani RHC,,2025,37,0,0.733093133678656,73.3
Muzarabani RHC,Muzarabani RHC,2025,38,0,0.6849533642333507,68.5
Muzarabani RHC,,2025,38,0,0.6849533642333507,68.5
Muzarabani RHC,Muzarabani RHC,2025,39,0,0.5527522592122748,55.3
Muzarabani RHC,,2025,39,0,0.5527522592122748,55.3
Muzarabani RHC,Muzarabani RHC,2025,40,0,0.5879159831044002,58.8
Muzarabani RHC,,2025,40,0,0.5879159831044002,58.8
Muzarabani RHC,Muzarabani RHC,2025,41,0,0.692976631823238,69.3
Muzarabani RHC,,2025,41,0,0.692976631823238,69.3
Muzarabani RHC,Muzarabani RHC,2025,42,0,0.7748111066226508,77.5
Muzarabani RHC,,2025,42,0,0.7748111066226508,77.5
Muzarabani RHC,Muzarabani RHC,2025,43,0,0.734341037379229,73.4
Muzarabani RHC,,2025,43,0,0.734341037379229,73.4
Muzarabani RHC,Muzarabani RHC,2025,44,0,0.7322777435191067,73.2
Muzarabani RHC,,2025,44,0,0.7322777435191067,73.2
Muzarabani RHC,Muzarabani RHC,2025,45,0,0.8481709192752371,84.8
Muzarabani RHC,,2025,45,0,0.8481709192752371,84.8
Muzarabani RHC,Muzarabani RHC,2025,46,0,0.841776586747953,84.2
Muzarabani RHC,,2025,46,0,0.841776586747953,84.2
Muzarabani RHC,Muzarabani RHC,2025,47,0,0.9178299052979102,91.8
Muzarabani RHC,,2025,47,0,0.9178299052979102,91.8
Muzarabani RHC,Muzarabani RHC,2025,48,0,0.9069432100792765,90.7
Muzarabani RHC,,2025,48,0,0.9069432100792765,90.7
Muzarabani RHC,Muzarabani RHC,2025,49,0,0.9002384787960303,90.0
Muzarabani RHC,,2025,49,0,0.9002384787960303,90.0
Muzarabani RHC,Muzarabani RHC,2025,50,0,0.9721345716536387,97.2
Muzarabani RHC,,2025,50,0,0.9721345716536387,97.2
Muzarabani RHC,Muzarabani RHC,2025,51,0,0.9772166118194487,97.7
Muzarabani RHC,,2025,51,0,0.9772166118194487,97.7
Muzarabani RHC,Muzarabani RHC,2025,52,0,0.9751571888259176,97.5
Muzarabani RHC,,2025,52,0,0.9751571888259176,97.5
Nyamaridza Clinic,Nyamaridza Clinic,2025,1,0,0.9054205828146522,90.5
Nyamaridza Clinic,Nyamaridza Clinic,2025,2,0,0.9482097557356184,94.8
Nyamaridza Clinic,Nyamaridza Clinic,2025,3,0,0.9566939832352703,95.7
Nyamaridza Clinic,Nyamaridza Clinic,2025,4,0,0.9506291276534486,95.1
Nyamaridza Clinic,Nyamaridza Clinic,2025,5,0,0.9511389574074833,95.1
Nyamaridza Clinic,Nyamaridza Clinic,2025,6,0,0.9466237985546186,94.7
Nyamaridza Clinic,Nyamaridza Clinic,2025,7,0,0.9665520274399684,96.7
Nyamaridza Clinic,Nyamaridza Clinic,2025,8,0,0.9758823679604978,97.6
Nyamaridza Clinic,Nyamaridza Clinic,2025,9,0,0.974181961748795,97.4
Nyamaridza Clinic,Nyamaridza Clinic,2025,10,0,0.9871374229834928,98.7
Nyamaridza Clinic,Nyamaridza Clinic,2025,11,0,0.9808446776797886,98.1
Nyamaridza Clinic,Nyamaridza Clinic,2025,12,0,0.9503388585490276,95.0
Nyamaridza Clinic,Nyamaridza Clinic,2025,13,0,0.9542703799088967,95.4
Nyamaridza Clinic,Nyamaridza Clinic,2025,14,0,0.9555657021724067,95.6
Nyamaridza Clinic,Nyamaridza Clinic,2025,15,0,0.9610191438462139,96.1
Nyamaridza Clinic,Nyamaridza Clinic,2025,16,0,0.9666681618380293,96.7
Nyamaridza Clinic,Nyamaridza Clinic,2025,17,0,0.9524607197036814,95.2
Nyamaridza Clinic,Nyamaridza Clinic,2025,18,0,0.9579743375412986,95.8
Nyamaridza Clinic,Nyamaridza Clinic,2025,19,0,0.9638342545597616,96.4
Nyamaridza Clinic,Nyamaridza Clinic,2025,20,0,0.9645040559366667,96.5
Nyamaridza Clinic,Nyamaridza Clinic,2025,21,0,0.9664291241414205,96.6
Nyamaridza Clinic,Nyamaridza Clinic,2025,22,0,0.9696807764808908,97.0
Nyamaridza Clinic,Nyamaridza Clinic,2025,23,0,0.9682003356625726,96.8
Nyamaridza Clinic,Nyamaridza Clinic,2025,24,0,0.9703276265537535,97.0
Nyamaridza Clinic,Nyamaridza Clinic,2025,25,0,0.966937252529471,96.7
Nyamaridza Clinic,Nyamaridza Clinic,2025,26,0,0.9736353046659258,97.4
Nyamaridza Clinic,Nyamaridza Clinic,2025,27,0,0.9807357756756712,98.1
Nyamaridza Clinic,Nyamaridza Clinic,2025,28,0,0.9710338122734157,97.1
Nyamaridza Clinic,Nyamaridza Clinic,2025,29,0,0.9626715923789306,96.3
Nyamaridza Clinic,Nyamaridza Clinic,2025,30,0,0.9662806029569933,96.6
Nyamaridza Clinic,Nyamaridza Clinic,2025,31,0,0.9670786736525976,96.7
Nyamaridza Clinic,Nyamaridza Clinic,2025,32,0,0.9615402563371527,96.2
Nyamaridza Clinic,Nyamaridza Clinic,2025,33,0,0.9528027114592186,95.3
Nyamaridza Clinic,Nyamaridza Clinic,2025,34,0,0.9487548049122994,94.9
Nyamaridza Clinic,Nyamaridza Clinic,2025,35,0,0.9521607216545043,95.2
Nyamaridza Clinic,Nyamaridza Clinic,2025,36,0,0.9529356634057922,95.3
Nyamaridza Clinic,Nyamaridza Clinic,2025,37,0,0.9273963985743658,92.7
Nyamaridza Clinic,Nyamaridza Clinic,2025,38,0,0.9236266120934977,92.4
Nyamaridza Clinic,Nyamaridza Clinic,2025,39,0,0.899486723092696,89.9
Nyamaridza Clinic,Nyamaridza Clinic,2025,40,0,0.9412967638693828,94.1
Nyamaridza Clinic,Nyamaridza Clinic,2025,41,0,0.927814520992789,92.8
Nyamaridza Clinic,Nyamaridza Clinic,2025,42,0,0.9462068050148524,94.6
Nyamaridza Clinic,Nyamaridza Clinic,2025,43,0,0.925075962325643,92.5
Nyamaridza Clinic,Nyamaridza Clinic,2025,44,0,0.9367041858939629,93.7
Nyamaridza Clinic,Nyamaridza Clinic,2025,45,0,0.9435076779539284,94.4
Nyamaridza Clinic,Nyamaridza Clinic,2025,46,0,0.9469665748409042,94.7
Nyamaridza Clinic,Nyamaridza Clinic,2025,47,0,0.9669459333650963,96.7
Nyamaridza Clinic,Nyamaridza Clinic,2025,48,0,0.9589439748907136,95.9
Nyamaridza Clinic,Nyamaridza Clinic,2025,49,0,0.9557844055959284,95.6
Nyamaridza Clinic,Nyamaridza Clinic,2025,50,0,0.9898022802414397,99.0
Nyamaridza Clinic,Nyamaridza Clinic,2025,51,0,0.9899916065417589,99.0
Nyamaridza Clinic,Nyamaridza Clinic,2025,52,0,0.9895134201208544,99.0
Range clinic,Range clinic,2025,1,0,0.8272907875730868,82.7
Range clinic,,2025,1,0,0.8272907875730868,82.7
Range clinic,Range clinic,2025,2,0,0.8979222181703308,89.8
Range clinic,,2025,2,0,0.8979222181703308,89.8
Range clinic,Range clinic,2025,3,0,0.895789454218231,89.6
Range clinic,,2025,3,0,0.895789454218231,89.6
Range clinic,Range clinic,2025,4,0,0.8856417778975396,88.6
Range clinic,,2025,4,0,0.8856417778975396,88.6
Range clinic,Range clinic,2025,5,0,0.8960439853653781,89.6
Range clinic,,2025,5,0,0.8960439853653781,89.6
Range clinic,Range clinic,2025,6,0,0.8794299686261775,87.9
Range clinic,,2025,6,0,0.8794299686261775,87.9
Range clinic,Range clinic,2025,7,0,0.9225069305993905,92.3
Range clinic,,2025,7,0,0.9225069305993905,92.3
Range clinic,Range clinic,2025,8,0,0.9400280219797257,94.0
Range clinic,,2025,8,0,0.9400280219797257,94.0
Range clinic,Range clinic,2025,9,0,0.9312602920180506,93.1
Range clinic,,2025,9,0,0.9312602920180506,93.1
Range clinic,Range clinic,2025,10,0,0.9369597848258497,93.7
Range clinic,,2025,10,0,0.9369597848258497,93.7
Range clinic,Range clinic,2025,11,0,0.8922221584783778,89.2
Range clinic,,2025,11,0,0.8922221584783778,89.2
Range clinic,Range clinic,2025,12,0,0.9152485454417119,91.5
Range clinic,,2025,12,0,0.9152485454417119,91.5
Range clinic,Range clinic,2025,13,0,0.9030301595078327,90.3
Range clinic,,2025,13,0,0.9030301595078327,90.3
Range clinic,Range clinic,2025,14,0,0.9143988983080709,91.4
Range clinic,,2025,14,0,0.9143988983080709,91.4
Range clinic,Range clinic,2025,15,0,0.9169868869080346,91.7
Range clinic,,2025,15,0,0.9169868869080346,91.7
Range clinic,Range clinic,2025,16,0,0.8043828823673369,80.4
Range clinic,,2025,16,0,0.8043828823673369,80.4
Range clinic,Range clinic,2025,17,0,0.8881353694349345,88.8
Range clinic,,2025,17,0,0.8881353694349345,88.8
Range clinic,Range clinic,2025,18,0,0.8457111567448186,84.6
Range clinic,,2025,18,0,0.8457111567448186,84.6
Range clinic,Range clinic,2025,19,0,0.8785488761493061,87.9
Range clinic,,2025,19,0,0.8785488761493061,87.9
Range clinic,Range clinic,2025,20,0,0.8692596972403825,86.9
Range clinic,,2025,20,0,0.8692596972403825,86.9
Range clinic,Range clinic,2025,21,0,0.8880069023161381,88.8
Range clinic,,2025,21,0,0.8880069023161381,88.8
Range clinic,Range clinic,2025,22,0,0.8937322677805322,89.4
Range clinic,,2025,22,0,0.8937322677805322,89.4
Range clinic,Range clinic,2025,23,0,0.8804902640306109,88.0
Range clinic,,2025,23,0,0.8804902640306109,88.0
Range clinic,Range clinic,2025,24,0,0.9123687608080389,91.2
Range clinic,,2025,24,0,0.9123687608080389,91.2
Range clinic,Range clinic,2025,25,0,0.921948092828105,92.2
Range clinic,,2025,25,0,0.921948092828105,92.2
Range clinic,Range clinic,2025,26,0,0.9351178626168615,93.5
Range clinic,,2025,26,0,0.9351178626168615,93.5
Range clinic,Range clinic,2025,27,0,0.938974557319616,93.9
Range clinic,,2025,27,0,0.938974557319616,93.9
Range clinic,Range clinic,2025,28,0,0.9324090199319564,93.2
Range clinic,,2025,28,0,0.9324090199319564,93.2
Range clinic,Range clinic,2025,29,0,0.9173985963402065,91.7
Range clinic,,2025,29,0,0.9173985963402065,91.7
Range clinic,Range clinic,2025,30,0,0.928923325157041,92.9
Range clinic,,2025,30,0,0.928923325157041,92.9
Range clinic,Range clinic,2025,31,0,0.9228912676210002,92.3
Range clinic,,2025,31,0,0.9228912676210002,92.3
Range clinic,Range clinic,2025,32,0,0.9137042214596174,91.4
Range clinic,,2025,32,0,0.9137042214596174,91.4
Range clinic,Range clinic,2025,33,0,0.9079551928051866,90.8
Range clinic,,2025,33,0,0.9079551928051866,90.8
Range clinic,Range clinic,2025,34,0,0.8918354946425058,89.2
Range clinic,,2025,34,0,0.8918354946425058,89.2
Range clinic,Range clinic,2025,35,0,0.8957760975317008,89.6
Range clinic,,2025,35,0,0.8957760975317008,89.6
Range clinic,Range clinic,2025,36,0,0.9001580569051346,90.0
Range clinic,,2025,36,0,0.9001580569051346,90.0
Range clinic,Range clinic,2025,37,0,0.8451699218387594,84.5
Range clinic,,2025,37,0,0.8451699218387594,84.5
Range clinic,Range clinic,2025,38,0,0.8476269018571343,84.8
Range clinic,,2025,38,0,0.8476269018571343,84.8
Range clinic,Range clinic,2025,39,0,0.7871998753788565,78.7
Range clinic,,2025,39,0,0.7871998753788565,78.7
Range clinic,Range clinic,2025,40,0,0.8790849229433864,87.9
Range clinic,,2025,40,0,0.8790849229433864,87.9
Range clinic,Range clinic,2025,41,0,0.8513321714167186,85.1
Range clinic,,2025,41,0,0.8513321714167186,85.1
Range clinic,Range clinic,2025,42,0,0.8731800518022792,87.3
Range clinic,,2025,42,0,0.8731800518022792,87.3
Range clinic,Range clinic,2025,43,0,0.8551024552609019,85.5
Range clinic,,2025,43,0,0.8551024552609019,85.5
Range clinic,Range clinic,2025,44,0,0.8716296591524397,87.2
Range clinic,,2025,44,0,0.8716296591524397,87.2
Range clinic,Range clinic,2025,45,0,0.8811458965088634,88.1
Range clinic,,2025,45,0,0.8811458965088634,88.1
Range clinic,Range clinic,2025,46,0,0.8820260266070117,88.2
Range clinic,,2025,46,0,0.8820260266070117,88.2
Range clinic,Range clinic,2025,47,0,0.9362552598678879,93.6
Range clinic,,2025,47,0,0.9362552598678879,93.6
Range clinic,Range clinic,2025,48,0,0.9228799575757882,92.3
Range clinic,,2025,48,0,0.9228799575757882,92.3
Range clinic,Range clinic,2025,49,0,0.915681704542991,91.6
Range clinic,,2025,49,0,0.915681704542991,91.6
Range clinic,Range clinic,2025,50,0,0.9759254224192773,97.6
Range clinic,,2025,50,0,0.9759254224192773,97.6
Range clinic,Range clinic,2025,51,0,0.9787655024358759,97.9
Range clinic,,2025,51,0,0.9787655024358759,97.9
Range clinic,Range clinic,2025,52,0,0.9761786043881382,97.6
Range clinic,,2025,52,0,0.9761786043881382,97.6
St. Albert's Hospital,St. Albert's Hospital,2025,1,1,0.33743368253973705,33.7
St. Albert's Hospital,,2025,1,1,0.33743368253973705,33.7
St. Albert's Hospital,St. Albert's Hospital,2025,2,1,0.3482097417323177,34.8
St. Albert's Hospital,,2025,2,1,0.3482097417323177,34.8
St. Albert's Hospital,St. Albert's Hospital,2025,3,1,0.3591618880240389,35.9
St. Albert's Hospital,,2025,3,1,0.3591618880240389,35.9
St. Albert's Hospital,St. Albert's Hospital,2025,4,1,0.3,30.0
St. Albert's Hospital,,2025,4,1,0.3,30.0
St. Albert's Hospital,St. Albert's Hospital,2025,5,1,0.3,30.0
St. Albert's Hospital,,2025,5,1,0.3,30.0
St. Albert's Hospital,St. Albert's Hospital,2025,6,1,0.3,30.0
St. Albert's Hospital,,2025,6,1,0.3,30.0
St. Albert's Hospital,St. Albert's Hospital,2025,7,1,0.39773291000465344,39.8
St. Albert's Hospital,,2025,7,1,0.39773291000465344,39.8
St. Albert's Hospital,St. Albert's Hospital,2025,8,1,0.3564643471702128,35.6
St. Albert's Hospital,,2025,8,1,0.3564643471702128,35.6
St. Albert's Hospital,St. Albert's Hospital,2025,9,1,0.3656277733909802,36.6
St. Albert's Hospital,,2025,9,1,0.3656277733909802,36.6
St. Albert's Hospital,St. Albert's Hospital,2025,10,1,0.31782049418163355,31.8
St. Albert's Hospital,,2025,10,1,0.31782049418163355,31.8
St. Albert's Hospital,St. Albert's Hospital,2025,11,1,0.3,30.0
St. Albert's Hospital,,2025,11,1,0.3,30.0
St. Albert's Hospital,St. Albert's Hospital,2025,12,1,0.3,30.0
St. Albert's Hospital,,2025,12,1,0.3,30.0
St. Albert's Hospital,St. Albert's Hospital,2025,13,1,0.3,30.0
St. Albert's Hospital,,2025,13,1,0.3,30.0
St. Albert's Hospital,St. Albert's Hospital,2025,14,1,0.3,30.0
St. Albert's Hospital,,2025,14,1,0.3,30.0
St. Albert's Hospital,St. Albert's Hospital,2025,15,1,0.33337519397064164,33.3
St. Albert's Hospital,,2025,15,1,0.33337519397064164,33.3
St. Albert's Hospital,St. Albert's Hospital,2025,16,1,0.4923194838333461,49.2
St. Albert's Hospital,,2025,16,0,0.4923194838333461,49.2
St. Albert's Hospital,St. Albert's Hospital,2025,17,1,0.3013366849366495,30.1
St. Albert's Hospital,,2025,17,0,0.3013366849366495,30.1
St. Albert's Hospital,St. Albert's Hospital,2025,18,1,0.3,30.0
St. Albert's Hospital,,2025,18,0,0.3,30.0
St. Albert's Hospital,St. Albert's Hospital,2025,19,1,0.3,30.0
St. Albert's Hospital,,2025,19,0,0.3,30.0
St. Albert's Hospital,St. Albert's Hospital,2025,20,1,0.39233969779201017,39.2
St. Albert's Hospital,,2025,20,0,0.39233969779201017,39.2
St. Albert's Hospital,St. Albert's Hospital,2025,21,1,0.32065934095628085,32.1
St. Albert's Hospital,,2025,21,0,0.32065934095628085,32.1
St. Albert's Hospital,St. Albert's Hospital,2025,22,1,0.34556377456198967,34.6
St. Albert's Hospital,,2025,22,0,0.34556377456198967,34.6
St. Albert's Hospital,St. Albert's Hospital,2025,23,1,0.3280271581831995,32.8
St. Albert's Hospital,,2025,23,0,0.3280271581831995,32.8
St. Albert's Hospital,St. Albert's Hospital,2025,24,1,0.3605305746363818,36.1
St. Albert's Hospital,,2025,24,0,0.3605305746363818,36.1
St. Albert's Hospital,St. Albert's Hospital,2025,25,1,0.41506797240094373,41.5
St. Albert's Hospital,,2025,25,0,0.41506797240094373,41.5
St. Albert's Hospital,St. Albert's Hospital,2025,26,1,0.4339773363924274,43.4
St. Albert's Hospital,,2025,26,0,0.4339773363924274,43.4
St. Albert's Hospital,St. Albert's Hospital,2025,27,1,0.4552662626466677,45.5
St. Albert's Hospital,,2025,27,0,0.4552662626466677,45.5
St. Albert's Hospital,St. Albert's Hospital,2025,28,1,0.4281839145136752,42.8
St. Albert's Hospital,,2025,28,0,0.4281839145136752,42.8
St. Albert's Hospital,St. Albert's Hospital,2025,29,1,0.43159552843930793,43.2
St. Albert's Hospital,,2025,29,0,0.43159552843930793,43.2
St. Albert's Hospital,St. Albert's Hospital,2025,30,1,0.428800975907192,42.9
St. Albert's Hospital,,2025,30,0,0.428800975907192,42.9
St. Albert's Hospital,St. Albert's Hospital,2025,31,1,0.4325700008164818,43.3
St. Albert's Hospital,,2025,31,0,0.4325700008164818,43.3
St. Albert's Hospital,St. Albert's Hospital,2025,32,1,0.4258764498081201,42.6
St. Albert's Hospital,,2025,32,0,0.4258764498081201,42.6
St. Albert's Hospital,St. Albert's Hospital,2025,33,1,0.3713358154462826,37.1
St. Albert's Hospital,,2025,33,0,0.3713358154462826,37.1
St. Albert's Hospital,St. Albert's Hospital,2025,34,1,0.39204333498467403,39.2
St. Albert's Hospital,,2025,34,0,0.39204333498467403,39.2
St. Albert's Hospital,St. Albert's Hospital,2025,35,1,0.3636013571533331,36.4
St. Albert's Hospital,,2025,35,0,0.3636013571533331,36.4
St. Albert's Hospital,St. Albert's Hospital,2025,36,1,0.39082373885867955,39.1
St. Albert's Hospital,,2025,36,0,0.39082373885867955,39.1
St. Albert's Hospital,St. Albert's Hospital,2025,37,1,0.3209135381522212,32.1
St. Albert's Hospital,,2025,37,0,0.3209135381522212,32.1
St. Albert's Hospital,St. Albert's Hospital,2025,38,1,0.33792573768449974,33.8
St. Albert's Hospital,,2025,38,0,0.33792573768449974,33.8
St. Albert's Hospital,St. Albert's Hospital,2025,39,1,0.3,30.0
St. Albert's Hospital,,2025,39,0,0.3,30.0
St. Albert's Hospital,St. Albert's Hospital,2025,40,1,0.362715640179348,36.3
St. Albert's Hospital,,2025,40,0,0.362715640179348,36.3
St. Albert's Hospital,St. Albert's Hospital,2025,41,1,0.34904602178307564,34.9
St. Albert's Hospital,,2025,41,0,0.34904602178307564,34.9
St. Albert's Hospital,St. Albert's Hospital,2025,42,1,0.3406778397002165,34.1
St. Albert's Hospital,,2025,42,0,0.3406778397002165,34.1
St. Albert's Hospital,St. Albert's Hospital,2025,43,1,0.3,30.0
St. Albert's Hospital,,2025,43,0,0.3,30.0
St. Albert's Hospital,St. Albert's Hospital,2025,44,1,0.33844726468793207,33.8
St. Albert's Hospital,,2025,44,0,0.33844726468793207,33.8
St. Albert's Hospital,St. Albert's Hospital,2025,45,1,0.3714473353737078,37.1
St. Albert's Hospital,,2025,45,0,0.3714473353737078,37.1
St. Albert's Hospital,St. Albert's Hospital,2025,46,1,0.36515769208100646,36.5
St. Albert's Hospital,,2025,46,0,0.36515769208100646,36.5
St. Albert's Hospital,St. Albert's Hospital,2025,47,1,0.47623644877291105,47.6
St. Albert's Hospital,,2025,47,0,0.47623644877291105,47.6
St. Albert's Hospital,St. Albert's Hospital,2025,48,1,0.44994048743506254,45.0
St. Albert's Hospital,,2025,48,0,0.44994048743506254,45.0
St. Albert's Hospital,St. Albert's Hospital,2025,49,1,0.49370890306220844,49.4
St. Albert's Hospital,,2025,49,0,0.49370890306220844,49.4
St. Albert's Hospital,St. Albert's Hospital,2025,50,1,0.6672453078834407,66.7
St. Albert's Hospital,,2025,50,0,0.6672453078834407,66.7
St. Albert's Hospital,St. Albert's Hospital,2025,51,1,0.60429160426043,60.4
St. Albert's Hospital,,2025,51,0,0.60429160426043,60.4
St. Albert's Hospital,St. Albert's Hospital,2025,52,1,0.6363626140571332,63.6
St. Albert's Hospital,,2025,52,0,0.6363626140571332,63.6
machaya clinic,machaya clinic,2025,1,0,0.9199334007165434,92.0
machaya clinic,machaya clinic,2025,2,0,0.9470778716750425,94.7
machaya clinic,machaya clinic,2025,3,0,0.9601305375724098,96.0
machaya clinic,machaya clinic,2025,4,0,0.9475118438220511,94.8
machaya clinic,machaya clinic,2025,5,0,0.9569578202799358,95.7
machaya clinic,machaya clinic,2025,6,0,0.942951768737377,94.3
machaya clinic,machaya clinic,2025,7,0,0.9613268786228966,96.1
machaya clinic,machaya clinic,2025,8,0,0.9698778052021189,97.0
machaya clinic,machaya clinic,2025,9,0,0.9643798271321897,96.4
machaya clinic,machaya clinic,2025,10,0,0.9602977671597019,96.0
machaya clinic,machaya clinic,2025,11,0,0.9585618536282068,95.9
machaya clinic,machaya clinic,2025,12,0,0.9447837758302715,94.5
machaya clinic,machaya clinic,2025,13,0,0.9317261583433794,93.2
machaya clinic,machaya clinic,2025,14,0,0.9246557492412071,92.5
machaya clinic,machaya clinic,2025,15,0,0.9271897855878652,92.7
machaya clinic,machaya clinic,2025,16,0,0.8970763535502979,89.7
machaya clinic,machaya clinic,2025,17,0,0.8375816956932529,83.8
machaya clinic,machaya clinic,2025,18,0,0.6794428365807093,67.9
machaya clinic,machaya clinic,2025,19,0,0.6173206242491078,61.7
machaya clinic,machaya clinic,2025,20,0,0.7723729425221502,77.2
machaya clinic,machaya clinic,2025,21,0,0.7543305556531257,75.4
machaya clinic,machaya clinic,2025,22,0,0.840771871073801,84.1
machaya clinic,machaya clinic,2025,23,0,0.9149116295082942,91.5
machaya clinic,machaya clinic,2025,24,0,0.8782113378148313,87.8
machaya clinic,machaya clinic,2025,25,0,0.944144368180927,94.4
machaya clinic,machaya clinic,2025,26,0,0.9634980323977753,96.3
machaya clinic,machaya clinic,2025,27,0,0.9629458175842376,96.3
machaya clinic,machaya clinic,2025,28,0,0.956175954702313,95.6
machaya clinic,machaya clinic,2025,29,0,0.9544945326339314,95.4
machaya clinic,machaya clinic,2025,30,0,0.9428011484714125,94.3
machaya clinic,machaya clinic,2025,31,0,0.9573824537310043,95.7
machaya clinic,machaya clinic,2025,32,0,0.9549175465888722,95.5
machaya clinic,machaya clinic,2025,33,0,0.9468639394669629,94.7
machaya clinic,machaya clinic,2025,34,0,0.9510040528573505,95.1
machaya clinic,machaya clinic,2025,35,0,0.9450951632989686,94.5
machaya clinic,machaya clinic,2025,36,0,0.9546562200448105,95.5
machaya clinic,machaya clinic,2025,37,0,0.9340060074239984,93.4
machaya clinic,machaya clinic,2025,38,0,0.9208533600953739,92.1
machaya clinic,machaya clinic,2025,39,0,0.8901234190598026,89.0
machaya clinic,machaya clinic,2025,40,0,0.9430816522183012,94.3
machaya clinic,machaya clinic,2025,41,0,0.9258533212557429,92.6
machaya clinic,machaya clinic,2025,42,0,0.9487094609205244,94.9
machaya clinic,machaya clinic,2025,43,0,0.9336626500953884,93.4
machaya clinic,machaya clinic,2025,44,0,0.9404242166130208,94.0
machaya clinic,machaya clinic,2025,45,0,0.9525341857605241,95.3
machaya clinic,machaya clinic,2025,46,0,0.960457000376751,96.0
machaya clinic,machaya clinic,2025,47,0,0.9762617032443937,97.6
machaya clinic,machaya clinic,2025,48,0,0.9697423372512961,97.0
machaya clinic,machaya clinic,2025,49,0,0.9726318377317731,97.3
machaya clinic,machaya clinic,2025,50,0,0.9911834388568057,99.1
machaya clinic,machaya clinic,2025,51,0,0.9921083692178085,99.2
machaya clinic,machaya clinic,2025,52,0,0.9922052159530461,99.2
